Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",25y 77d,144 (68-2-74 47.92%),117 (0.81),←,
13,"Brunton, Neil",23y 149d,13 (4-1-8 34.62%),1 (0.08),←,
7,"Carroll, Dennis",31y 206d,212 (97-2-113 46.23%),115 (0.54),←,
29,"Cordy, Neil",33y 53d,231 (90-1-140 39.18%),32 (0.14),92 (39-1-52 42.93%),4 (0.04)
40,"Dunkley, Andrew",23y 337d,8 (2-1-5 31.25%),,←,
47,"Higgins, Leon",23y 339d,83 (31-2-50 38.55%),62 (0.75),←,
11,"Kappler, Darren",27y 129d,95 (33-0-62 34.74%),63 (0.66),8 (3-0-5 37.50%),12 (1.50)
14,"Kelly, Paul",22y 308d,40 (11-2-27 30.00%),18 (0.45),←,
1,"Lawson, Jamie",20y 239d,26 (9-2-15 38.46%),17 (0.65),←,
32,"Love, Jason",26y 180d,68 (28-3-37 43.38%),123 (1.81),23 (8-1-14 36.96%),54 (2.35)
34,"Luff, Troy",22y 191d,12 (4-1-7 37.50%),12 (1.00),←,
16,"McGovern, Andrew",24y 54d,10 (3-1-6 35.00%),5 (0.50),←,
8,"Minton-Connell, Simon",23y 35d,23 (10-0-13 43.48%),60 (2.61),4 (1-0-3 25.00%),10 (2.50)
10,"Mitchell, Barry",26y 176d,158 (70-2-86 44.94%),208 (1.32),←,
35,"Murphy, David",29y 282d,140 (61-0-79 43.57%),88 (0.63),←,
18,"Nettelbeck, Craig",20y 5d,30 (9-2-19 33.33%),21 (0.70),←,
22,"Rose, Gavin",22y 245d,5 (1-1-3 30.00%),,←,
41,"Stevens, Gary",19y 234d,2 (0-0-2 0.00%),,←,
15,"Strooper, David",24y 96d,53 (17-1-35 33.02%),49 (0.92),10 (3-1-6 35.00%),21 (2.10)
2,"Tunbridge, Brad",28y 126d,34 (10-2-22 32.35%),12 (0.35),←,
Totals,Totals,24y 356d,1387 (558-26-803 40.23%),1003 (0.72),,
C,"Buckenara, Gary",33y 333d,10 (3-1-6 35.00%),,←,
