Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 304d,65 (46-1-18 71.54%),33 (0.51),←,
18,"Betts, Eddie",31y 167d,283 (137-3-143 48.94%),542 (1.92),99 (62-0-37 62.63%),252 (2.55)
16,"Brown, Luke",25y 232d,123 (73-1-49 59.76%),11 (0.09),←,
5,"Crouch, Matt",23y 21d,77 (51-1-25 66.88%),18 (0.23),←,
39,"Doedee, Tom",21y 72d,8 (5-0-3 62.50%),,←,
26,"Douglas, Richard",31y 95d,227 (126-1-100 55.73%),156 (0.69),←,
28,"Ellis-Yolmen, Cam",25y 104d,22 (11-0-11 50.00%),13 (0.59),←,
7,"Gallucci, Jordan",20y 8d,5 (4-0-1 80.00%),4 (0.80),←,
6,"Gibbs, Bryce",29y 58d,239 (100-2-137 42.26%),144 (0.60),8 (5-0-3 62.50%),7 (0.88)
1,"Greenwood, Hugh",26y 67d,23 (15-1-7 67.39%),13 (0.57),←,
24,"Jacobs, Sam",30y 32d,182 (103-1-78 56.87%),45 (0.25),165 (96-1-68 58.48%),42 (0.25)
4,"Jenkins, Josh",29y 93d,122 (73-1-48 60.25%),243 (1.99),←,
8,"Kelly, Jake",23y 111d,41 (25-1-15 62.20%),,←,
29,"Laird, Rory",24y 134d,109 (67-1-41 61.93%),10 (0.09),←,
27,"Lynch, Tom",27y 239d,112 (71-1-40 63.84%),162 (1.45),106 (67-1-38 63.68%),158 (1.49)
14,"Mackay, David",29y 291d,192 (116-1-75 60.68%),56 (0.29),←,
41,"McGovern, Mitch",23y 213d,44 (31-1-12 71.59%),65 (1.48),←,
22,"Otten, Andy",28y 362d,102 (57-1-44 56.37%),38 (0.37),←,
10,"Poholke, Myles",19y 306d,3 (2-0-1 66.67%),,←,
11,"Seedsman, Paul",26y 110d,77 (45-1-31 59.09%),37 (0.48),28 (18-1-9 66.07%),20 (0.71)
12,"Talia, Daniel",26y 222d,154 (94-1-59 61.36%),6 (0.04),←,
13,"Walker, Taylor",28y 17d,159 (93-1-65 58.81%),374 (2.35),←,
Totals,Totals,26y 48d,2369 (1345-21-1003 56.78%),1970 (0.83),,
C,"Pyke, Don",49y 158d,57 (39-1-17 69.30%),,←,
