Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",8,6,4,12,,,19.0,,1.0,3.0,1.0,1.0,2.0,5.0,,7.0,5.0,2.0,1.0,,,,
10,"Backwell, Brett",2,1,2,4,,,,,,2.0,,,,1.0,,2.0,2.0,,,,,,
29,"Beaumont, Simon",6,3,4,10,,,,,6.0,,,,,1.0,,4.0,5.0,1.0,,,,,
21,"Bradley, Craig",21,8,9,30,,1.0,,1.0,2.0,14.0,7.0,4.0,1.0,1.0,3.0,7.0,21.0,,1.0,2.0,,,
20,"Brown, Fraser",,,1,1,,,,,,,,,,,,,1.0,,,,,,
16,"Camporeale, Scott",15,2,4,19,4,2.0,,1.0,,6.0,3.0,1.0,2.0,5.0,,8.0,13.0,,1.0,1.0,,,
39,"Christou, Ang",8,1,6,14,,,,,3.0,2.0,,2.0,3.0,1.0,,6.0,7.0,1.0,,,,,
34,"De Iulio, Ron",12,2,1,13,,,,,3.0,4.0,1.0,2.0,2.0,1.0,,5.0,7.0,,,,,,
45,"Franchina, Anthony",8,5,6,14,,2.0,,,,2.0,1.0,2.0,,2.0,,4.0,10.0,1.0,1.0,1.0,,,
36,"Hamill, Aaron",8,4,3,11,1,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,5.0,,7.0,5.0,2.0,1.0,,,,
43,"Koutoufides, Anthony",14,9,10,24,,,1.0,,3.0,2.0,4.0,2.0,,,,9.0,15.0,2.0,,,,,
12,"Lappin, Matthew",12,7,3,15,,2.0,,1.0,1.0,4.0,1.0,2.0,2.0,,,6.0,10.0,2.0,1.0,1.0,,,
22,"Manton, Glenn",4,9,9,13,,1.0,,,,1.0,,3.0,,,,4.0,9.0,3.0,1.0,,,,
5,"McKay, Andrew",9,3,3,12,,,,2.0,1.0,2.0,,,1.0,2.0,,5.0,7.0,,,1.0,,,
18,"Murphy, Justin",16,10,17,33,,,,1.0,3.0,2.0,5.0,4.0,2.0,1.0,,10.0,25.0,,,,1.0,,
7,"Ratten, Brett",12,2,12,24,,,,1.0,1.0,5.0,12.0,,1.0,2.0,,12.0,12.0,,,2.0,,,
23,"Rice, Dean",12,3,6,18,,1.0,,1.0,6.0,2.0,,2.0,2.0,1.0,,6.0,12.0,1.0,,1.0,,,
14,"Sexton, Michael",7,6,9,16,,,1.0,,2.0,,,1.0,2.0,,,6.0,10.0,2.0,,1.0,,,
1,"Silvagni, Stephen",17,8,4,21,2,2.0,1.0,,6.0,,1.0,1.0,,2.0,,6.0,15.0,2.0,3.0,2.0,,,
41,"Thompson, Ben",3,1,1,4,,,,,,3.0,,,,,,1.0,3.0,,,,,,
30,"White, Adam",1,,2,3,,,,,,,,,,1.0,,2.0,1.0,,,1.0,,,
8,"Whitnall, Lance",13,9,2,15,2,2.0,3.0,1.0,,2.0,1.0,2.0,2.0,,,6.0,9.0,3.0,4.0,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,99,118,326,9,17.0,26.0,10.0,39.0,60.0,37.0,30.0,24.0,31.0,3.0,123.0,204.0,22.0,14.0,13.0,1.0,,
Opposition,Opposition,201,76,138,339,16,14.0,16.0,14.0,43.0,60.0,35.0,24.0,31.0,24.0,3.0,134.0,204.0,16.0,10.0,13.0,21.0,,
