Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Cameron, Jeremy",13,7,6,19,3,3.0,,3.0,,6.0,,4.0,1.0,1.0,,6.0,14.0,,2.0,1.0,,2.0,84.0
35,"Corr, Aidan",8,3,3,11,,,,1.0,4.0,1.0,,1.0,,,,3.0,8.0,,,8.0,,,88.0
1,"Davis, Phil",3,1,8,11,,,,2.0,2.0,,,2.0,,2.0,,5.0,6.0,,,3.0,,,85.0
4,"Greene, Toby",10,5,9,19,3,1.0,,2.0,,2.0,,3.0,,1.0,,12.0,7.0,3.0,3.0,1.0,,1.0,88.0
32,"Griffen, Ryan",3,,7,10,,,,2.0,,1.0,1.0,,1.0,,,3.0,8.0,,,2.0,,,33.0
19,"Haynes, Nick",11,4,4,15,,,,,3.0,4.0,,,,,,5.0,9.0,2.0,,3.0,5.0,,84.0
2,"Hopper, Jacob",10,4,9,19,1,1.0,,5.0,1.0,3.0,3.0,3.0,1.0,1.0,,10.0,10.0,1.0,,2.0,,,80.0
17,"Johnson, Steve",7,3,8,15,1,1.0,,,,1.0,3.0,4.0,1.0,1.0,,5.0,11.0,,1.0,2.0,,1.0,77.0
22,"Kelly, Josh",12,3,19,31,1,1.0,,7.0,1.0,5.0,7.0,2.0,1.0,,3.0,13.0,18.0,,1.0,1.0,1.0,1.0,84.0
40,"Kennedy, Adam",5,3,12,17,,,,5.0,1.0,5.0,1.0,5.0,,3.0,,5.0,11.0,,,1.0,,1.0,85.0
37,"Lobb, Rory",8,2,1,9,2,,6.0,2.0,,3.0,,3.0,1.0,1.0,,6.0,2.0,2.0,1.0,3.0,,,90.0
41,"Mumford, Shane",5,1,14,19,,,33.0,2.0,1.0,4.0,11.0,6.0,6.0,5.0,,16.0,5.0,,,6.0,,,86.0
50,"Reid, Sam",12,4,7,19,2,3.0,,2.0,,5.0,3.0,2.0,1.0,1.0,,8.0,11.0,,2.0,2.0,,,83.0
9,"Scully, Tom",13,6,12,25,,,,3.0,4.0,7.0,3.0,1.0,,,,9.0,17.0,,,1.0,,1.0,95.0
23,"Shaw, Heath",12,3,4,16,,,,6.0,7.0,,,2.0,1.0,,,5.0,7.0,,,3.0,9.0,,94.0
5,"Shiel, Dylan",18,1,9,27,,3.0,,5.0,1.0,7.0,4.0,4.0,,,1.0,11.0,17.0,,,1.0,,1.0,74.0
10,"Smith, Devon",14,4,9,23,,1.0,,6.0,,5.0,3.0,4.0,1.0,1.0,,8.0,15.0,1.0,,,3.0,,83.0
14,"Taranto, Tim",8,3,4,12,,1.0,,3.0,2.0,2.0,,3.0,,1.0,,6.0,7.0,,,1.0,,1.0,77.0
20,"Tomlinson, Adam",4,5,4,8,,,,4.0,1.0,1.0,,3.0,1.0,1.0,,3.0,5.0,,,2.0,,,95.0
8,"Ward, Callan",13,2,16,29,1,1.0,,3.0,2.0,4.0,8.0,2.0,3.0,,2.0,13.0,17.0,,,,1.0,,84.0
29,"Williams, Zac",11,2,12,23,,,,6.0,4.0,2.0,3.0,1.0,1.0,,,13.0,12.0,,,3.0,2.0,,75.0
16,"Wilson, Nathan",8,2,1,9,1,,,2.0,3.0,3.0,,,,,,1.0,7.0,1.0,,2.0,1.0,,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,68,178,386,15,19.0,39.0,71.0,37.0,71.0,50.0,55.0,20.0,19.0,6.0,166.0,224.0,10.0,10.0,48.0,22.0,9.0,
Opposition,Opposition,196,89,199,395,10,7.0,36.0,65.0,50.0,49.0,30.0,52.0,19.0,20.0,,137.0,255.0,13.0,8.0,36.0,6.0,5.0,
