St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",28y 316d,156 (74-2-80 48.08%),34 (0.22),←,
14,"Ball, Luke",24y 313d,124 (74-0-50 59.68%),55 (0.44),←,
27,"Blake, Jason",28y 19d,138 (69-2-67 50.72%),33 (0.24),←,
26,"Dal Santo, Nick",25y 40d,146 (80-2-64 55.48%),74 (0.51),←,
43,"Dawson, Zac",23y 40d,16 (6-0-10 37.50%),,2 (2-0-0 100.00%),
25,"Fisher, Sam",26y 267d,98 (59-1-38 60.71%),9 (0.09),←,
15,"Gardiner, Michael",29y 272d,140 (72-2-66 52.14%),91 (0.65),11 (6-0-5 54.55%),4 (0.36)
42,"Geary, Jarryn",20y 284d,12 (7-0-5 58.33%),1 (0.08),←,
19,"Gilbert, Sam",22y 227d,41 (24-1-16 59.76%),11 (0.27),←,
18,"Goddard, Brendon",23y 318d,115 (69-0-46 60.00%),42 (0.37),←,
1,"Gram, Jason",24y 341d,79 (45-1-33 57.59%),40 (0.51),77 (44-1-32 57.79%),40 (0.52)
33,"Gwilt, James",22y 235d,28 (16-0-12 57.14%),6 (0.21),←,
7,"Hayes, Lenny",29y 79d,193 (87-3-103 45.85%),67 (0.35),←,
38,"Jones, Clinton",25y 60d,28 (18-1-9 66.07%),7 (0.25),←,
2,"King, Steven",30y 132d,217 (114-2-101 53.00%),81 (0.37),24 (15-0-9 62.50%),6 (0.25)
23,"Koschitzke, Justin",26y 195d,121 (62-1-58 51.65%),129 (1.07),←,
32,"McQualter, Andrew",22y 298d,37 (20-0-17 54.05%),8 (0.22),←,
44,"Milne, Stephen",29y 26d,167 (82-2-83 49.70%),335 (2.01),←,
11,"Montagna, Leigh",25y 152d,100 (59-1-40 59.50%),62 (0.62),←,
22,"Ray, Farren",23y 11d,77 (37-1-39 48.70%),33 (0.43),2 (2-0-0 100.00%),1 (0.50)
12,"Riewoldt, Nick",26y 168d,160 (82-2-76 51.88%),322 (2.01),←,
13,"Schneider, Adam",24y 326d,119 (72-1-46 60.92%),129 (1.08),21 (12-0-9 57.14%),30 (1.43)
Totals,Totals,25y 237d,2312 (1228-25-1059 53.11%),1569 (0.68),,
C,"Lyon, Ross",42y 146d,49 (27-1-21 56.12%),,←,
