Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Akermanis, Jason",15,5,2,17,3,1.0,,4.0,1.0,10.0,2.0,4.0,,2.0,,2.0,13.0,1.0,,1.0,8.0,2.0,82.0
5,"Boyd, Matthew",17,5,14,31,2,,,10.0,4.0,6.0,6.0,5.0,,,3.0,11.0,18.0,,,3.0,2.0,2.0,90.0
17,"Cooney, Adam",11,5,15,26,1,,,5.0,1.0,4.0,5.0,2.0,3.0,,,10.0,17.0,1.0,,2.0,6.0,,94.0
14,"Darcy, Luke",12,11,11,23,,1.0,7.0,3.0,,1.0,5.0,,4.0,,,10.0,14.0,2.0,1.0,,,1.0,73.0
29,"Everitt, Andrejs",9,7,2,11,,1.0,,,2.0,3.0,,1.0,1.0,,,3.0,8.0,1.0,,1.0,,,49.0
13,"Giansiracusa, Daniel",12,7,8,20,1,,,1.0,,4.0,1.0,1.0,1.0,1.0,,4.0,16.0,,,1.0,,,81.0
9,"Gilbee, Lindsay",10,2,4,14,,,,3.0,2.0,4.0,,1.0,1.0,,,2.0,11.0,,,5.0,3.0,,100.0
3,"Grant, Chris",13,5,7,20,1,,,3.0,2.0,1.0,,1.0,2.0,1.0,,6.0,15.0,1.0,1.0,3.0,,,74.0
8,"Hahn, Mitch",5,2,9,14,1,1.0,,3.0,,2.0,6.0,1.0,1.0,,,9.0,5.0,,1.0,3.0,,,74.0
40,"Harbrow, Jarrod",8,5,6,14,1,,,5.0,1.0,,,1.0,1.0,1.0,,2.0,12.0,1.0,,1.0,,,91.0
25,"Hargrave, Ryan",10,4,8,18,,,,1.0,4.0,,,1.0,,1.0,,6.0,12.0,,,1.0,2.0,,97.0
19,"Higgins, Shaun",7,4,10,17,,,,3.0,1.0,5.0,1.0,1.0,,1.0,,6.0,10.0,,,2.0,,3.0,73.0
6,"Johnson, Brad",9,3,5,14,5,,1.0,2.0,1.0,2.0,1.0,4.0,4.0,1.0,,10.0,5.0,1.0,2.0,,,1.0,98.0
36,"Lake, Brian",17,13,8,25,,,,,4.0,1.0,,1.0,1.0,,,6.0,17.0,2.0,,6.0,7.0,,99.0
23,"McMahon, Jordan",18,7,4,22,,,,2.0,7.0,2.0,1.0,2.0,1.0,1.0,,5.0,14.0,,,1.0,3.0,1.0,95.0
38,"Morris, Dale",6,4,6,12,,,,1.0,1.0,,,,1.0,,,3.0,8.0,,,8.0,,,100.0
2,"Murphy, Robert",15,11,1,16,1,2.0,,,1.0,,,2.0,2.0,2.0,,4.0,13.0,1.0,3.0,,1.0,,77.0
1,"Ray, Farren",9,6,14,23,,1.0,,4.0,2.0,2.0,,,,,,6.0,16.0,2.0,,,1.0,,97.0
30,"Robbins, Matthew",8,6,3,11,3,1.0,,4.0,,3.0,,4.0,1.0,1.0,,4.0,6.0,,5.0,1.0,,3.0,95.0
11,"Street, Peter",5,6,7,12,1,,15.0,2.0,,3.0,2.0,1.0,2.0,1.0,,5.0,7.0,1.0,,2.0,1.0,,46.0
7,"West, Scott",3,1,2,5,,,,3.0,,,1.0,,1.0,,,1.0,4.0,,,,,,25.0
12,"Williams, Tom",6,4,9,15,,,,1.0,1.0,3.0,,2.0,,,,4.0,11.0,1.0,,4.0,1.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,225,123,155,380,20,13.0,23.0,60.0,35.0,56.0,31.0,35.0,27.0,13.0,3.0,119.0,252.0,15.0,13.0,45.0,35.0,13.0,
Opposition,Opposition,173,69,190,363,17,11.0,33.0,41.0,31.0,54.0,38.0,58.0,13.0,27.0,3.0,126.0,236.0,11.0,10.0,49.0,11.0,13.0,
