Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
3,"Adams, Taylor",30y 305d,220 (110-2-108 50.45%),84 (0.38),14 (11-0-3 78.57%),8 (0.57)
36,"Amartey, Joel",24y 323d,46 (31-1-14 68.48%),65 (1.41),←,
22,"Blakey, Nick",24y 145d,120 (67-1-52 56.25%),37 (0.31),←,
16,"Campbell, Braeden",22y 168d,64 (39-1-24 61.72%),13 (0.20),←,
7,"Cunningham, Harry",30y 228d,200 (121-1-78 60.75%),52 (0.26),←,
13,"Florent, Oliver",25y 365d,160 (90-1-69 56.56%),46 (0.29),←,
42,"Fox, Robbie",31y 96d,99 (52-1-46 53.03%),14 (0.14),←,
4,"Grundy, Brodie",30y 97d,212 (113-2-97 53.77%),72 (0.34),18 (14-0-4 77.78%),2 (0.11)
21,"Gulden, Errol",22y 3d,85 (56-1-28 66.47%),65 (0.76),←,
9,"Hayward, Will",25y 269d,155 (88-1-66 57.10%),189 (1.22),←,
5,"Heeney, Isaac",28y 77d,194 (124-1-69 64.18%),250 (1.29),←,
17,"Jordon, James",23y 214d,83 (62-1-20 75.30%),25 (0.30),18 (14-0-4 77.78%),8 (0.44)
44,"Lloyd, Jake",30y 305d,241 (149-1-91 62.03%),40 (0.17),←,
30,"McCartin, Tom",24y 204d,125 (73-0-52 58.40%),28 (0.22),←,
6,"McDonald, Logan",22y 108d,62 (42-1-19 68.55%),85 (1.37),←,
2,"McLean, Hayden",25y 183d,71 (41-1-29 58.45%),68 (0.96),←,
43,"Melican, Lewis",27y 260d,78 (44-1-33 57.05%),1 (0.01),←,
11,"Papley, Tom",28y 8d,182 (109-1-72 60.16%),288 (1.58),←,
26,"Parker, Luke",31y 270d,285 (175-2-108 61.75%),202 (0.71),←,
24,"Rampe, Dane",34y 49d,245 (157-2-86 64.49%),7 (0.03),←,
34,"Roberts, Matt",20y 356d,22 (17-0-5 77.27%),2 (0.09),←,
1,"Warner, Chad",23y 63d,78 (50-0-28 64.10%),72 (0.92),←,
37,"Warner, Corey",20y 288d,6 (4-0-2 66.67%),2 (0.33),←,
Totals,Totals,26y 191d,3033 (1814-23-1196 59.81%),1707 (0.56),,
C,"Longmire, John",53y 203d,325 (203-3-119 62.92%),,←,
