Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Clarke, Dylan",5,2,5,10,1,,,4.0,,2.0,1.0,2.0,2.0,1.0,,6.0,5.0,,,,,,73.0
12,"Cutler, Tom",5,1,3,8,1,,,2.0,,1.0,,2.0,,2.0,,1.0,6.0,,1.0,,,,87.0
6,"Daniher, Joe",5,3,4,9,,,,,,2.0,,7.0,2.0,4.0,,9.0,1.0,3.0,1.0,1.0,,1.0,87.0
38,"Draper, Sam",3,2,4,7,,,18.0,1.0,,2.0,2.0,3.0,1.0,1.0,,5.0,3.0,1.0,,3.0,,,75.0
8,"Gleeson, Martin",3,3,5,8,,,,2.0,,1.0,,3.0,,1.0,,2.0,7.0,,,6.0,,1.0,81.0
35,"Guelfi, Matt",12,2,4,16,,,,3.0,2.0,,,4.0,1.0,,,4.0,8.0,1.0,,5.0,,,83.0
33,"Ham, Brayden",6,2,3,9,1,,,1.0,,3.0,,1.0,,1.0,,3.0,7.0,,,,,,86.0
46,"Hibberd, Mitchell",5,1,12,17,,,,6.0,,,5.0,4.0,,2.0,,10.0,6.0,,,1.0,,,86.0
4,"Langford, Kyle",10,1,7,17,,,,1.0,1.0,3.0,2.0,2.0,,,,9.0,7.0,,,,,,78.0
43,"McDonald-Tipungwuti, Anthony",5,2,,5,,1.0,,4.0,,1.0,,,,,,2.0,3.0,,,,,,75.0
7,"Merrett, Zach",16,4,8,24,,,,5.0,1.0,5.0,5.0,1.0,1.0,,,6.0,19.0,,,2.0,,,84.0
3,"Parish, Darcy",13,,9,22,1,,,1.0,3.0,2.0,9.0,7.0,1.0,1.0,,14.0,9.0,,,1.0,,,75.0
34,"Phillips, Andrew",,,3,3,,,17.0,1.0,,,2.0,2.0,,2.0,,3.0,,,,1.0,,,73.0
14,"Ridley, Jordan",16,4,7,23,,,,1.0,10.0,1.0,,3.0,,2.0,,5.0,13.0,,,6.0,,,92.0
42,"Saad, Adam",12,3,7,19,,,,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,8.0,11.0,,,2.0,,,73.0
9,"Shiel, Dylan",15,4,9,24,,1.0,,5.0,2.0,2.0,5.0,3.0,,,,9.0,11.0,,1.0,1.0,,,76.0
5,"Smith, Devon",13,2,13,26,,,,7.0,3.0,,,,1.0,,,4.0,16.0,,,1.0,,,87.0
40,"Snelling, Will",4,1,4,8,,,,2.0,2.0,1.0,1.0,1.0,,,,6.0,2.0,1.0,,1.0,,,86.0
17,"Stewart, James",7,5,4,11,,,,2.0,4.0,1.0,,,,,,4.0,7.0,2.0,,1.0,,,83.0
25,"Stringer, Jake",5,1,,5,,2.0,,,,2.0,,2.0,2.0,1.0,,3.0,1.0,,,,,,77.0
20,"Townsend, Jacob",5,1,2,7,,,,3.0,,2.0,,3.0,3.0,2.0,,5.0,1.0,1.0,,1.0,,,83.0
30,"Zerk-Thatcher, Brandon",,,4,4,,,,1.0,,,,,,,,3.0,1.0,,,9.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,165,44,117,282,4,5.0,35.0,53.0,34.0,32.0,33.0,51.0,15.0,21.0,,121.0,144.0,9.0,3.0,42.0,,2.0,
Opposition,Opposition,196,66,143,339,11,13.0,32.0,65.0,27.0,45.0,34.0,54.0,21.0,15.0,6.0,128.0,196.0,6.0,12.0,49.0,3.0,7.0,
