Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Acres, Blake",12,6,10,22,1.0,,,2,2.0,4.0,1.0,3.0,,,,6.0,16,1.0,1.0,1.0,1.0,,83.0
32,"Carroll, Matt",11,3,3,14,,,,1,1.0,3.0,1.0,1.0,,,,3.0,11,,,2.0,1.0,2.0,77.0
5,"Cerra, Adam",16,4,12,28,1.0,1.0,,4,1.0,8.0,5.0,5.0,2.0,,2.0,12.0,17,,1.0,,,,78.0
46,"Cottrell, Matthew",15,4,5,20,,,,2,2.0,5.0,3.0,,,,,7.0,13,,,4.0,,1.0,89.0
9,"Cripps, Patrick",7,1,10,17,1.0,,,9,,3.0,5.0,3.0,2.0,2.0,,7.0,10,,,,,,80.0
30,"Curnow, Charlie",11,5,4,15,4.0,3.0,,2,,1.0,,3.0,2.0,1.0,,8.0,6,2.0,5.0,,,1.0,73.0
12,"De Koning, Tom",7,1,4,11,1.0,,24.0,2,,4.0,5.0,4.0,1.0,3.0,,9.0,4,1.0,,1.0,,,78.0
19,"Durdin, Corey",8,6,3,11,2.0,2.0,,5,,,1.0,,2.0,,,6.0,6,1.0,3.0,1.0,,,82.0
8,"Fogarty, Lachie",6,6,8,14,,1.0,,4,,2.0,,2.0,,,,5.0,8,1.0,1.0,1.0,,1.0,75.0
26,"Haynes, Nick",9,7,3,12,,,,3,4.0,,1.0,,3.0,,,4.0,8,,,4.0,,,89.0
29,"Hewett, George",13,1,21,34,1.0,,,9,1.0,6.0,12.0,3.0,3.0,2.0,3.0,21.0,15,,,3.0,,2.0,86.0
20 ↓,"Hollands, Elijah",4,1,6,10,,,,1,1.0,2.0,2.0,,2.0,,,4.0,6,,,,,,63.0
4,"Hollands, Oliver",7,5,7,14,,,,2,,1.0,,4.0,,1.0,,5.0,11,1.0,,3.0,,1.0,88.0
36 ↑,"Lord, Cooper",3,2,3,6,2.0,,,1,,2.0,1.0,,2.0,,,2.0,4,,1.0,,,,22.0
11,"McGovern, Mitch",12,8,6,18,,,,4,4.0,2.0,,2.0,1.0,,,6.0,12,,,3.0,,,81.0
3,"Motlop, Jesse",10,1,3,13,3.0,,,9,,3.0,1.0,1.0,2.0,,,6.0,5,1.0,1.0,2.0,1.0,1.0,80.0
42,"Saad, Adam",11,2,3,14,,,,1,2.0,3.0,,2.0,,2.0,,,12,,,2.0,2.0,,81.0
1,"Silvagni, Jack",15,7,3,18,,,,3,4.0,3.0,1.0,1.0,2.0,,,4.0,12,1.0,,6.0,,,96.0
18,"Walsh, Sam",8,3,14,22,,,,6,1.0,5.0,3.0,,,,,12.0,10,1.0,,,2.0,1.0,79.0
23,"Weitering, Jacob",12,7,1,13,,,,1,4.0,2.0,,3.0,,2.0,1.0,3.0,10,1.0,,5.0,1.0,,74.0
38,"White, Will",10,1,2,12,3.0,1.0,,5,,2.0,,3.0,2.0,2.0,,5.0,8,,1.0,3.0,,1.0,74.0
6,"Williams, Zac",10,1,4,14,4.0,1.0,,4,,1.0,3.0,3.0,,1.0,,6.0,8,,1.0,1.0,,,82.0
33,"Young, Lewis",9,3,8,17,1.0,,8.0,3,,2.0,1.0,3.0,3.0,1.0,,10.0,7,1.0,,3.0,,1.0,90.0
Totals,Totals,226,85,143,369,24.0,9.0,32.0,83,27.0,64.0,46.0,46.0,29.0,17.0,6.0,151.0,219,12.0,15.0,45.0,8.0,12.0,
Opposition,Opposition,173,58,177,350,11.0,5.0,48.0,56,39.0,39.0,38.0,68.0,17.0,28.0,,132.0,217,4.0,5.0,48.0,3.0,7.0,
