Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
18,"Bishop, Matthew",24y 41d,18 (7-0-11 38.89%),4 (0.22),←,
28,"Collins, Matthew",22y 200d,19 (10-0-9 52.63%),3 (0.16),5 (4-0-1 80.00%),1 (0.20)
20,"Febey, Matthew",30y 2d,140 (63-0-77 45.00%),44 (0.31),←,
21,"Febey, Steven",30y 2d,216 (109-0-107 50.46%),31 (0.14),←,
15,"Hopgood, Paul",26y 31d,111 (44-0-67 39.64%),10 (0.09),←,
27,"Ingerson, Anthony",29y 312d,122 (47-0-75 38.52%),40 (0.33),85 (31-0-54 36.47%),15 (0.18)
16,"Johnstone, Travis",19y 35d,27 (10-0-17 37.04%),20 (0.74),←,
36,"Leoncelli, Andrew",25y 35d,63 (25-0-38 39.68%),18 (0.29),←,
35,"McDonald, Anthony",27y 69d,53 (21-0-32 39.62%),23 (0.43),←,
9,"Neitz, David",24y 211d,136 (59-0-77 43.38%),213 (1.57),←,
43,"Rigoni, Guy",25y 25d,44 (22-0-22 50.00%),12 (0.27),←,
5,"Schwarz, David",27y 28d,113 (47-1-65 42.04%),177 (1.57),←,
10,"Seecamp, Marcus",27y 25d,135 (51-0-84 37.78%),17 (0.13),84 (33-0-51 39.29%),7 (0.08)
1,"Shanahan, Jamie",31y 258d,161 (82-1-78 51.24%),,36 (18-0-18 50.00%),
46,"Simmonds, Troy",21y 39d,4 (0-0-4 0.00%),1 (0.25),←,
39,"Smoker, Craig",21y 139d,17 (10-0-7 58.82%),12 (0.71),←,
12,"Viney, Todd",33y 144d,232 (110-1-121 47.63%),92 (0.40),←,
42,"Walsh, Peter",23y 28d,18 (5-0-13 27.78%),1 (0.06),←,
26,"Ward, Daniel",22y 43d,21 (5-0-16 23.81%),3 (0.14),←,
34,"White, Jeff",22y 183d,75 (34-0-41 45.33%),42 (0.56),43 (21-0-22 48.84%),24 (0.56)
22,"Woewodin, Shane",23y 40d,68 (26-0-42 38.24%),24 (0.35),←,
13,"Yze, Adem",21y 334d,93 (36-0-57 38.71%),38 (0.41),←,
Totals,Totals,25y 134d,1886 (823-3-1060 43.64%),825 (0.44),,
C,"Daniher, Neale",38y 187d,46 (22-0-24 47.83%),,←,
