Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9,12,11,20,1,3.0,14.0,,1.0,5.0,1.0,1.0,,2.0,3.0,7.0,13.0,2.0,3.0,1.0,,,
29,"Beaumont, Simon",5,4,8,13,,,,2.0,1.0,1.0,,1.0,,,,6.0,7.0,2.0,,2.0,,,
21,"Bradley, Craig",14,2,2,16,,,,,4.0,4.0,,3.0,4.0,2.0,,6.0,8.0,,,2.0,3.0,,
16,"Camporeale, Scott",16,2,12,28,,1.0,,1.0,4.0,1.0,6.0,1.0,1.0,1.0,,7.0,20.0,,1.0,1.0,3.0,,
39,"Christou, Ang",11,5,4,15,,,,1.0,6.0,2.0,,2.0,,,,3.0,11.0,,,2.0,1.0,,
31,"Fletcher, Simon",3,1,5,8,,,,1.0,1.0,3.0,4.0,,,,,4.0,3.0,,,1.0,,,
45,"Franchina, Anthony",5,1,5,10,,,,2.0,1.0,3.0,1.0,1.0,2.0,,,4.0,9.0,,,4.0,,,
17,"Freeborn, Scott",10,4,3,13,,,,1.0,,4.0,,2.0,,1.0,,,12.0,,,2.0,,,
4,"Hamill, Aaron",10,5,4,14,1,2.0,1.0,1.0,,4.0,,1.0,1.0,2.0,,6.0,8.0,,3.0,1.0,,,
9,"Hickmott, Adrian",13,5,9,22,1,2.0,,3.0,2.0,7.0,2.0,,2.0,1.0,,14.0,9.0,1.0,1.0,3.0,,,
37,"Hotton, Trent",4,2,1,5,,,3.0,1.0,,2.0,,,1.0,2.0,,3.0,3.0,,,,,,
27,"Hulme, Darren",9,2,11,20,,,,,1.0,1.0,2.0,4.0,,,,12.0,8.0,,1.0,,,,
43,"Koutoufides, Anthony",19,9,11,30,3,1.0,,3.0,4.0,6.0,7.0,2.0,3.0,1.0,2.0,19.0,10.0,5.0,2.0,3.0,,,
12,"Lappin, Matthew",11,5,,11,4,2.0,,3.0,,1.0,1.0,,,2.0,,4.0,6.0,1.0,2.0,3.0,,,
10,"Mansfield, Michael",5,2,1,6,1,,,2.0,2.0,2.0,,2.0,,1.0,,3.0,3.0,1.0,,2.0,,,
22,"Manton, Glenn",1,1,2,3,,,,2.0,1.0,,,,,1.0,,,3.0,,,,,,
5,"McKay, Andrew",8,1,5,13,,,,4.0,1.0,1.0,2.0,,1.0,1.0,,7.0,8.0,,,6.0,,,
26,"OReilly, Stephen",5,2,1,6,1,,,,1.0,1.0,,,1.0,,,1.0,5.0,,,2.0,,,
7,"Ratten, Brett",6,1,6,12,,,1.0,1.0,2.0,2.0,4.0,1.0,,1.0,,7.0,5.0,,,,,,
23,"Rice, Dean",10,3,4,14,,,,3.0,3.0,4.0,,,1.0,,,5.0,10.0,,,,,,
1,"Silvagni, Stephen",14,11,7,21,,,1.0,2.0,6.0,,1.0,2.0,,,,8.0,13.0,2.0,,2.0,,,
8,"Whitnall, Lance",16,8,4,20,3,3.0,2.0,2.0,1.0,4.0,1.0,2.0,3.0,1.0,,8.0,12.0,1.0,3.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,88,116,320,15,19.0,22.0,35.0,42.0,58.0,32.0,25.0,20.0,19.0,5.0,134.0,186.0,15.0,16.0,38.0,7.0,,
Opposition,Opposition,218,96,118,336,11,16.0,34.0,31.0,38.0,59.0,30.0,27.0,19.0,20.0,1.0,127.0,204.0,16.0,15.0,32.0,4.0,,
