Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",4,3,2,6,2,,,1.0,,,,4.0,,1.0,,3.0,3.0,1.0,1.0,4.0,,,88.0
9,"Cripps, Patrick",10,3,15,25,,2.0,,3.0,2.0,1.0,5.0,4.0,2.0,1.0,,18.0,7.0,1.0,1.0,2.0,,,91.0
35,"Curnow, Ed",13,3,13,26,1,,,14.0,2.0,3.0,6.0,1.0,1.0,,,12.0,13.0,,1.0,,,1.0,96.0
2,"Dow, Paddy",11,2,4,15,1,,,5.0,,1.0,5.0,3.0,1.0,,,5.0,9.0,,,,1.0,1.0,71.0
25,"Fisher, Zac",8,1,9,17,,,,3.0,,1.0,4.0,2.0,,,,6.0,11.0,,,,1.0,1.0,78.0
21,"Garlett, Jarrod",10,6,,10,,1.0,,5.0,,1.0,2.0,2.0,,2.0,,4.0,6.0,1.0,1.0,,,,83.0
32,"Graham, Nick",11,5,2,13,1,,,,1.0,5.0,1.0,,,,,3.0,10.0,1.0,1.0,,,,76.0
14,"Jones, Liam",8,7,3,11,,,,3.0,3.0,1.0,,3.0,,1.0,,2.0,8.0,1.0,,10.0,,,96.0
7,"Kennedy, Matthew",5,1,6,11,,,,4.0,,1.0,4.0,1.0,,,,8.0,3.0,,,1.0,,,69.0
11,"Kerridge, Sam",8,9,13,21,,,,3.0,4.0,,2.0,1.0,,,,5.0,16.0,,,1.0,,,84.0
8,"Kreuzer, Matthew",7,,4,11,1,,19.0,6.0,,3.0,2.0,5.0,1.0,3.0,,6.0,4.0,,,1.0,,,76.0
10,"McKay, Harry",7,4,2,9,2,,,1.0,,3.0,,2.0,,,,3.0,6.0,1.0,2.0,,,1.0,76.0
18,"Mullett, Aaron",15,7,2,17,,1.0,,1.0,2.0,2.0,,1.0,2.0,,,2.0,12.0,,,2.0,,1.0,75.0
4,"OBrien, Lochie",12,8,3,15,,,,,1.0,,,7.0,,3.0,,5.0,11.0,,,,,,83.0
24,"OShea, Cameron",12,8,4,16,,,,2.0,2.0,4.0,,3.0,,2.0,,1.0,14.0,,,5.0,,1.0,87.0
5,"Petrevski-Seton, Sam",12,4,2,14,,1.0,,3.0,2.0,2.0,1.0,3.0,1.0,,,6.0,7.0,1.0,,1.0,,,65.0
34,"Phillips, Andrew",4,,3,7,1,,22.0,,1.0,2.0,1.0,4.0,1.0,3.0,,5.0,2.0,,,4.0,,,71.0
20,"Plowman, Lachie",10,7,1,11,,,,2.0,2.0,,,1.0,1.0,,,1.0,9.0,,,4.0,,,78.0
17,"Rowe, Sam",5,5,4,9,,,,1.0,,,,2.0,,1.0,,3.0,6.0,1.0,,7.0,,,94.0
6,"Simpson, Kade",19,11,7,26,,,,2.0,4.0,3.0,,5.0,,,,6.0,17.0,2.0,,2.0,3.0,,93.0
39,"Thomas, Dale",20,10,6,26,,,,5.0,6.0,3.0,,3.0,1.0,,,4.0,20.0,,,4.0,,,80.0
46,"Wright, Matthew",9,3,7,16,1,1.0,,2.0,1.0,1.0,3.0,1.0,,1.0,,11.0,4.0,1.0,2.0,1.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,220,107,112,332,10,10.0,41.0,66.0,33.0,37.0,36.0,58.0,11.0,18.0,,119.0,198.0,11.0,9.0,49.0,5.0,6.0,
Opposition,Opposition,216,95,170,386,19,11.0,38.0,60.0,27.0,54.0,36.0,43.0,18.0,10.0,6.0,141.0,253.0,10.0,17.0,36.0,5.0,13.0,
