Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",32y 316d,203 (115-1-87 56.90%),814 (4.01),197 (110-1-86 56.09%),804 (4.08)
3,"Bairstow, Mark",31y 20d,140 (84-1-55 60.36%),166 (1.19),←,
9,"Breuer, Shayne",21y 337d,18 (11-0-7 61.11%),13 (0.72),←,
16,"Brownless, Bill",27y 197d,148 (82-1-65 55.74%),351 (2.37),←,
2,"Colbert, Leigh",19y 67d,22 (15-0-7 68.18%),2 (0.09),←,
7,"Couch, Paul",30y 25d,202 (116-0-86 57.43%),175 (0.87),←,
38,"Crothers, Shane",21y 42d,2 (2-0-0 100.00%),,←,
28,"Darcy, Tim",30y 210d,172 (93-0-79 54.07%),79 (0.46),←,
29,"Hinkley, Ken",27y 317d,111 (63-0-48 56.76%),66 (0.59),100 (59-0-41 59.00%),45 (0.45)
32,"Hocking, Garry",25y 309d,137 (78-1-58 57.30%),130 (0.95),←,
18,"Lynch, Paul",20y 299d,10 (8-0-2 80.00%),6 (0.60),←,
21,"Mansfield, Michael",23y 5d,68 (39-0-29 57.35%),42 (0.62),←,
17,"McGrath, Tim",23y 310d,71 (44-0-27 61.97%),4 (0.06),64 (40-0-24 62.50%),4 (0.06)
31,"Mensch, David",21y 364d,26 (20-0-6 76.92%),30 (1.15),←,
20,"OReilly, Stephen",21y 277d,31 (18-0-13 58.06%),5 (0.16),←,
15,"Riccardi, Peter",21y 239d,54 (35-0-19 64.81%),42 (0.78),←,
37,"Simpson, Sean",24y 119d,56 (34-0-22 60.71%),9 (0.16),49 (33-0-16 67.35%),8 (0.16)
26,"Stoneham, Barry",26y 185d,154 (91-1-62 59.42%),150 (0.97),←,
10,"Tanner, Grant",24y 20d,11 (7-0-4 63.64%),5 (0.45),←,
11,"Tudor, Leigh",24y 322d,30 (16-0-14 53.33%),21 (0.70),22 (13-0-9 59.09%),15 (0.68)
4,"Wills, Andrew",22y 222d,52 (35-0-17 67.31%),39 (0.75),←,
Totals,Totals,24y 339d,1718 (1006-5-707 58.56%),2149 (1.25),,
C,"Blight, Malcolm",44y 178d,154 (90-0-64 58.44%),,138 (84-0-54 60.87%),
