Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",14,7,11,25,,,,4.0,4.0,3.0,,1.0,1.0,,,6.0,17.0,,,4.0,,,80.0
14,"Bedford, Toby",5,1,6,11,,,,3.0,,3.0,1.0,1.0,2.0,,,7.0,5.0,,,2.0,,,80.0
32,"Briggs, Kieren",7,,7,14,,,20.0,3.0,,3.0,6.0,2.0,1.0,1.0,,9.0,1.0,,,3.0,,,69.0
46,"Brown, Callum",8,7,3,11,5,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,4.0,7.0,1.0,4.0,3.0,,,85.0
44,"Buckley, Jack",5,3,3,8,,,,1.0,2.0,,,1.0,1.0,,,3.0,5.0,1.0,,4.0,1.0,,93.0
5,"Cadman, Aaron",5,3,5,10,2,1.0,,,,1.0,1.0,,,,,4.0,6.0,1.0,2.0,1.0,,,77.0
3,"Coniglio, Stephen",12,5,16,28,,,,2.0,3.0,5.0,4.0,6.0,3.0,1.0,1.0,11.0,19.0,,,1.0,,4.0,84.0
16,"Daniels, Brent",14,5,8,22,4,2.0,,,1.0,4.0,1.0,9.0,,1.0,,5.0,16.0,,2.0,,,,82.0
4,"Greene, Toby",9,3,6,15,1,,,,,4.0,,5.0,1.0,5.0,,6.0,9.0,,,,,4.0,93.0
12,"Green, Tom",16,4,14,30,1,,,6.0,4.0,4.0,9.0,1.0,1.0,1.0,3.0,11.0,19.0,,1.0,1.0,,,87.0
19,"Haynes, Nick",16,9,7,23,,,,1.0,4.0,3.0,1.0,3.0,,,,6.0,18.0,1.0,,5.0,,,80.0
27,"Himmelberg, Harry",14,5,10,24,,,,2.0,5.0,1.0,3.0,3.0,1.0,,,9.0,11.0,,,7.0,1.0,,80.0
23,"Hogan, Jesse",9,7,3,12,4,,,,,1.0,1.0,2.0,,1.0,,7.0,6.0,2.0,3.0,2.0,,1.0,87.0
39,"Idun, Connor",8,5,8,16,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,8.0,9.0,1.0,,2.0,1.0,,86.0
22,"Kelly, Josh",22,5,10,32,1,,,3.0,5.0,7.0,2.0,8.0,1.0,1.0,,7.0,23.0,,1.0,1.0,,1.0,84.0
31 ↓,"McMullin, Toby",8,3,3,11,,,,2.0,1.0,2.0,,2.0,,,,2.0,9.0,,,,,,38.0
33,"OHalloran, Xavier",10,4,5,15,,,,3.0,2.0,5.0,,10.0,,3.0,,5.0,9.0,,,2.0,,2.0,80.0
26,"Riccardi, Jake",1,1,3,4,,,3.0,,,1.0,1.0,2.0,,2.0,,2.0,3.0,,,1.0,,,68.0
15,"Taylor, Sam",8,4,7,15,,,,,2.0,,,2.0,1.0,1.0,,6.0,7.0,2.0,,5.0,,,100.0
28,"Thomas, Harvey",3,,6,9,,,,,,1.0,,4.0,,1.0,,4.0,5.0,,,4.0,,3.0,82.0
8 ↑,"Ward, Callan",2,,6,8,,,,1.0,,,3.0,1.0,,1.0,,4.0,4.0,,,,,,27.0
10,"Wehr, Jacob",6,2,5,11,,1.0,,2.0,1.0,3.0,3.0,2.0,,,,4.0,7.0,,,1.0,,1.0,78.0
6,"Whitfield, Lachie",24,14,9,33,,,,1.0,10.0,,1.0,4.0,1.0,,,4.0,24.0,,,2.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,226,97,161,387,18,6.0,23.0,36.0,47.0,53.0,39.0,71.0,16.0,20.0,6.0,134.0,239.0,9.0,13.0,51.0,3.0,16.0,
Opposition,Opposition,205,81,145,350,11,16.0,49.0,60.0,35.0,60.0,40.0,62.0,20.0,16.0,,123.0,219.0,4.0,9.0,38.0,3.0,7.0,
