Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
7,"Baker, Liam",26y 57d,113 (65-4-44 59.29%),44 (0.39),←,
21,"Balta, Noah",24y 153d,88 (50-2-36 57.95%),30 (0.34),←,
41,"Banks, Sam",20y 357d,8 (3-0-5 37.50%),1 (0.13),←,
29,"Bolton, Shai",25y 107d,116 (66-4-46 58.62%),136 (1.17),←,
30,"Brown, Tom",20y 238d,2 (0-0-2 0.00%),,←,
44,"Campbell, Seth",19y 86d,3 (0-0-3 0.00%),3 (1.00),←,
23,"Clarke, Judson",20y 159d,17 (7-0-10 41.18%),14 (0.82),←,
27,"Dow, Thomson",22y 160d,20 (6-1-13 32.50%),1 (0.05),←,
2,"Grimes, Dylan",32y 252d,232 (139-4-89 60.78%),3 (0.01),←,
42,"Lefau, Mykelti",25y 276d,1 (0-0-1 0.00%),,←,
19,"Lynch, Tom",31y 145d,218 (90-4-124 42.20%),459 (2.11),87 (53-3-31 62.64%),205 (2.36)
31,"Mansell, Rhyan",23y 294d,34 (12-1-21 36.76%),13 (0.38),←,
4,"Martin, Dustin",32y 272d,291 (163-4-124 56.70%),330 (1.13),←,
33,"McIntosh, Kamdyn",29y 356d,171 (105-3-63 62.28%),48 (0.28),←,
46,"Miller, Ben",24y 206d,26 (12-3-11 51.92%),9 (0.35),←,
25,"Nankervis, Toby",29y 225d,138 (88-2-48 64.49%),37 (0.27),126 (81-2-43 65.08%),34 (0.27)
50,"Pickett, Marlion",32y 78d,81 (42-4-35 54.32%),25 (0.31),←,
17,"Rioli, Daniel",26y 343d,163 (96-4-63 60.12%),104 (0.64),←,
5,"Ross, Jack",23y 203d,66 (33-2-31 51.52%),15 (0.23),←,
15,"Short, Jayden",28y 60d,156 (92-4-60 60.26%),35 (0.22),←,
14,"Taranto, Tim",26y 56d,140 (69-3-68 50.36%),69 (0.49),26 (10-1-15 40.38%),21 (0.81)
36,"Trezise, James",21y 283d,2 (0-0-2 0.00%),,←,
1,"Vlastuin, Nick",29y 340d,214 (129-4-81 61.21%),29 (0.14),←,
Totals,Totals,26y 14d,2300 (1267-53-980 55.09%),1405 (0.61),,
C,"Yze, Adem",46y 185d,4 (1-0-3 25.00%),,3 (0-0-3 0.00%),
