Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Amartey, Joel",8,,2,10,,,8.0,2.0,,5.0,5.0,5.0,,2.0,,8.0,1.0,,,1.0,,,67.0
22,"Blakey, Nick",22,8,3,25,,,,2.0,8.0,5.0,,5.0,2.0,,,1.0,19.0,1.0,,4.0,5.0,1.0,85.0
16,"Campbell, Braeden",10,3,3,13,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,5.0,8.0,,,1.0,1.0,,76.0
7,"Cunningham, Harry",8,5,8,16,,,,3.0,3.0,1.0,,3.0,,2.0,,4.0,10.0,,,3.0,1.0,,86.0
13,"Florent, Oliver",6,4,7,13,,,,3.0,2.0,,,3.0,1.0,,,4.0,10.0,,,1.0,,,69.0
23,"Franklin, Lance",15,7,4,19,2,1.0,,3.0,1.0,5.0,1.0,4.0,2.0,2.0,,7.0,15.0,1.0,2.0,2.0,,1.0,96.0
21,"Gulden, Errol",14,6,6,20,1,,,1.0,1.0,7.0,1.0,2.0,,1.0,,4.0,16.0,,,1.0,,,86.0
9,"Hayward, Will",9,4,4,13,2,2.0,,3.0,,,,1.0,,,,4.0,7.0,,1.0,,,,83.0
5,"Heeney, Isaac",8,8,10,18,1,,,6.0,1.0,2.0,3.0,4.0,,1.0,,10.0,9.0,1.0,3.0,1.0,,1.0,87.0
31 ↓,"Hickey, Tom",6,3,12,18,,,21.0,,2.0,3.0,6.0,2.0,,2.0,,13.0,6.0,1.0,,2.0,,,49.0
12,"Kennedy, Josh",9,6,8,17,,,,,1.0,2.0,1.0,2.0,,1.0,,8.0,10.0,,,,,,79.0
44,"Lloyd, Jake",21,4,8,29,,,,1.0,10.0,2.0,1.0,2.0,1.0,1.0,,3.0,16.0,,,3.0,3.0,,85.0
39,"McCartin, Paddy",7,5,5,12,,,,1.0,1.0,,1.0,4.0,,3.0,,7.0,5.0,2.0,,3.0,,,83.0
30,"McCartin, Tom",10,10,4,14,,,,1.0,1.0,1.0,,4.0,,1.0,,7.0,8.0,3.0,,13.0,,,88.0
2,"McLean, Hayden",5,3,4,9,1,,6.0,1.0,1.0,3.0,2.0,1.0,1.0,,,4.0,5.0,,,2.0,,,71.0
14,"Mills, Callum",13,6,7,20,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,15.0,,,1.0,,,80.0
26,"Parker, Luke",12,4,10,22,,1.0,,2.0,2.0,4.0,6.0,5.0,1.0,1.0,,12.0,11.0,1.0,1.0,1.0,,,88.0
24,"Rampe, Dane",9,7,8,17,,,,,5.0,,,2.0,,1.0,,1.0,16.0,,,6.0,,,93.0
25 ↑,"Ronke, Ben",1,1,2,3,1,,,,,,,,,,,1.0,2.0,,1.0,,,,31.0
8,"Rowbottom, James",10,2,3,13,,,,4.0,1.0,3.0,2.0,3.0,1.0,2.0,,7.0,6.0,,,2.0,,,75.0
3,"Stephens, Dylan",8,5,2,10,,,,1.0,3.0,1.0,,3.0,,3.0,,1.0,9.0,,,,,,69.0
1,"Warner, Chad",7,4,13,20,,,,7.0,2.0,3.0,2.0,5.0,1.0,3.0,,8.0,14.0,,,1.0,,,83.0
15,"Wicks, Sam",4,2,5,9,1,,,4.0,,,,4.0,1.0,3.0,,7.0,2.0,1.0,,2.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,222,107,138,360,9,6.0,35.0,49.0,48.0,49.0,32.0,66.0,14.0,31.0,,131.0,220.0,11.0,8.0,50.0,10.0,4.0,
Opposition,Opposition,227,96,146,373,9,17.0,30.0,65.0,40.0,59.0,41.0,51.0,31.0,14.0,6.0,155.0,222.0,11.0,11.0,49.0,15.0,4.0,
