Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 314d,142 (87-1-54 61.62%),8 (0.06),124 (80-1-43 64.92%),4 (0.03)
7,"Burgoyne, Peter",28y 112d,182 (104-3-75 57.97%),177 (0.97),←,
8,"Burgoyne, Shaun",23y 212d,90 (65-0-25 72.22%),93 (1.03),←,
35,"Cornes, Chad",26y 190d,149 (94-1-54 63.42%),126 (0.85),←,
18,"Cornes, Kane",23y 136d,101 (66-1-34 65.84%),49 (0.49),←,
37,"Deluca, Fabian",19y 114d,3 (0-0-3 0.00%),1 (0.33),←,
33,"Ebert, Brett",22y 184d,40 (20-1-19 51.25%),40 (1.00),←,
9,"Ezard, James",20y 58d,1 (0-0-1 0.00%),,←,
29,"Kingsley, Adam",30y 274d,167 (97-3-67 58.98%),47 (0.28),←,
5,"Lade, Brendon",29y 315d,156 (89-3-64 58.01%),132 (0.85),←,
34,"Lonie, Nathan",23y 78d,71 (22-0-49 30.99%),38 (0.54),7 (2-0-5 28.57%),3 (0.43)
22,"Mahoney, Josh",28y 202d,75 (37-0-38 49.33%),68 (0.91),45 (27-0-18 60.00%),58 (1.29)
16,"Pearce, Danyle",20y 44d,15 (6-0-9 40.00%),13 (0.87),←,
3,"Salopek, Steven",20y 334d,34 (20-0-14 58.82%),14 (0.41),←,
39,"Surjan, Jacob",20y 279d,11 (6-0-5 54.55%),2 (0.18),←,
23,"Symes, Brad",21y 75d,4 (1-0-3 25.00%),,←,
28,"Thurstans, Toby",25y 280d,48 (31-1-16 65.63%),39 (0.81),←,
1,"Tredrea, Warren",27y 148d,184 (109-2-73 59.78%),415 (2.26),←,
2,"Wakelin, Darryl",31y 283d,233 (131-2-100 56.65%),12 (0.05),118 (78-1-39 66.53%),4 (0.03)
42,"Walsh, Peter",29y 301d,135 (65-1-69 48.52%),36 (0.27),31 (14-1-16 46.77%),5 (0.16)
24,"White, Damon",22y 278d,26 (12-1-13 48.08%),23 (0.88),←,
21,"Wilson, Michael",29y 181d,157 (83-4-70 54.14%),44 (0.28),←,
Totals,Totals,25y 117d,2024 (1145-24-855 56.57%),1377 (0.68),,
C,"Williams, Mark",47y 273d,175 (106-2-67 61.14%),,←,
