North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",10,1,4,14,,1.0,,,,,,,2.0,1.0,,,,,,,,,
11,"Angus, Warwick",7,3,10,17,1,1.0,3.0,1.0,,,,,1.0,4.0,,,,,,,,,
22,"Bryce, Paul",14,6,10,24,,,1.0,,,,,,3.0,2.0,,,,,,,,,
14,"Buckley, Ben",8,3,1,9,,,,2.0,,,,,1.0,,,,,,,,,,
18,"Carey, Wayne",8,7,6,14,,1.0,2.0,,,,,,1.0,4.0,,,,,,,,,
30,"Chandler, Jeff",8,1,4,12,,,,,,,,,3.0,,,,,,,,,,
23,"Clarkson, Alastair",11,4,3,14,2,1.0,,1.0,,,,,,1.0,,,,,,,,,
6,"Fairley, Ian",13,6,3,16,3,,,2.0,,,,,2.0,1.0,,,,,,,,,
29,"German, Peter",15,5,4,19,1,,,2.0,,,,,2.0,4.0,,,,,,,,,
12,"Hamilton, Steven",16,3,5,21,,,,,,,,,3.0,1.0,,,,,,,,,
34,"Hepburn, Mark",4,4,5,9,,,3.0,2.0,,,,,,4.0,,,,,,,,,
8,"Krakouer, Andrew",8,,6,14,,1.0,,1.0,,,,,,1.0,,,,,,,,,
35,"Longmire, John",8,2,1,9,1,,,,,,,,2.0,2.0,,,,,,,,,
16,"McCarthy, John",9,4,4,13,2,2.0,,,,,,,1.0,3.0,,,,,,,,,
25,"McDonald, Donald",3,3,2,5,,2.0,,,,,,,,,,,,,,,,,
19,"McRae, Dean",12,4,6,18,,,,2.0,,,,,2.0,2.0,,,,,,,,,
3,"Rock, Anthony",14,3,1,15,1,1.0,,1.0,,,,,1.0,3.0,,,,,,,,,
2,"Schwass, Wayne",18,1,7,25,,,,3.0,,,,,2.0,3.0,,,,,,,,,
15,"Smith, Ross",7,1,5,12,,,,2.0,,,,,1.0,1.0,,,,,,,,,
46,"Stevens, Anthony",7,4,2,9,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,65,89,289,11,12.0,9.0,21.0,,,,,28.0,38.0,,,,,,,,,
Opposition,Opposition,212,57,117,329,12,22.0,29.0,27.0,,,,,38.0,28.0,6.0,,,,,,,,
