Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Baird, John",11,5,6,17,,,,2.0,1.0,4.0,,1.0,,,,5.0,12.0,,,3.0,,,100.0
16,"Brown, Leigh",1,1,,1,1,,,,,1.0,,,,,,,1.0,,1.0,1.0,,,47.0
22,"Burton, Matthew",4,3,4,8,,,17.0,,1.0,1.0,,3.0,,2.0,,2.0,5.0,,,1.0,,,45.0
23,"Clayton, Shane",4,3,2,6,,,,1.0,1.0,1.0,,,,,,,6.0,,,,2.0,,39.0
2,"Colbert, Leigh",10,2,5,15,,,,3.0,3.0,1.0,,2.0,,,,4.0,10.0,1.0,,3.0,2.0,,100.0
6,"Grant, Shannon",15,5,7,22,1,2.0,,1.0,,5.0,4.0,2.0,,2.0,,7.0,13.0,,1.0,,1.0,,94.0
39,"Harding, Leigh",4,1,4,8,,,,2.0,,1.0,1.0,1.0,3.0,1.0,,7.0,1.0,,,,,,86.0
29,"Harvey, Brent",18,4,6,24,1,,,1.0,5.0,8.0,5.0,2.0,2.0,,,13.0,10.0,2.0,1.0,1.0,4.0,1.0,100.0
21,"Jones, Corey",11,3,5,16,1,,1.0,2.0,,5.0,2.0,3.0,3.0,1.0,,14.0,2.0,1.0,2.0,,,1.0,100.0
34,"King, David",8,2,4,12,,,,2.0,2.0,3.0,4.0,3.0,,,,4.0,6.0,,,1.0,3.0,1.0,87.0
35,"Makepeace, Troy",10,3,4,14,1,,,,1.0,3.0,,2.0,,1.0,,4.0,8.0,,,1.0,,,100.0
32,"Morrell, Digby",7,3,1,8,,1.0,,2.0,,2.0,3.0,3.0,1.0,1.0,,5.0,2.0,1.0,1.0,,,,84.0
20,"Petrie, Drew",6,5,3,9,1,,,4.0,1.0,3.0,,6.0,,2.0,,6.0,1.0,5.0,,2.0,,,92.0
17,"Porter, Mark",2,4,4,6,,,21.0,,,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,,2.0,,,55.0
3,"Rawlings, Brady",7,2,12,19,,,,1.0,1.0,,2.0,3.0,,,,5.0,15.0,,,1.0,1.0,,100.0
30,"Robbins, Ben",8,4,8,16,,,1.0,6.0,,1.0,,2.0,,,,5.0,12.0,,,,,,74.0
7,"Simpson, Adam",17,3,11,28,,1.0,,4.0,6.0,2.0,6.0,1.0,2.0,,,11.0,15.0,,,4.0,,2.0,100.0
9,"Sinclair, Jess",14,4,4,18,1,,,,7.0,,3.0,3.0,,1.0,,7.0,8.0,,1.0,3.0,,,70.0
10,"Stevens, Anthony",17,3,6,23,,,,5.0,1.0,2.0,5.0,6.0,1.0,1.0,1.0,14.0,10.0,,,,1.0,,93.0
40,"Teague, David",7,6,6,13,,,,1.0,5.0,1.0,,2.0,,,,4.0,9.0,1.0,,2.0,,,100.0
1,"Watson, Ashley",5,1,2,7,,,,,1.0,1.0,1.0,1.0,,1.0,,3.0,4.0,,,2.0,,,35.0
36,"Watt, Shannon",1,,4,5,,,,1.0,2.0,,,1.0,,1.0,,3.0,2.0,,,7.0,,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,67,108,295,7,7.0,40.0,38.0,38.0,47.0,38.0,49.0,14.0,16.0,1.0,127.0,154.0,13.0,7.0,34.0,14.0,5.0,
Opposition,Opposition,219,98,89,308,15,13.0,33.0,43.0,35.0,58.0,42.0,35.0,16.0,14.0,5.0,130.0,169.0,8.0,15.0,38.0,13.0,7.0,
