Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",23y 296d,81 (35-0-46 43.21%),33 (0.41),36 (27-0-9 75.00%),9 (0.25)
31,"Andrews, Harris",24y 233d,132 (51-0-81 38.64%),10 (0.08),←,
33,"Bailey, Zac",21y 312d,65 (40-0-25 61.54%),49 (0.75),←,
7,"Berry, Jarrod",23y 177d,80 (38-0-42 47.50%),35 (0.44),←,
14,"Birchall, Grant",33y 185d,282 (192-1-89 68.26%),35 (0.12),34 (25-0-9 73.53%),1 (0.03)
23,"Cameron, Charlie",27y 27d,146 (91-1-54 62.67%),228 (1.56),73 (44-0-29 60.27%),141 (1.93)
12,"Cockatoo, Nakia",24y 282d,36 (21-1-14 59.72%),26 (0.72),2 (1-0-1 50.00%),1 (0.50)
18,"Coleman, Keidean",21y 123d,18 (12-0-6 66.67%),8 (0.44),←,
3,"Daniher, Joe",27y 150d,127 (52-1-74 41.34%),225 (1.77),19 (12-0-7 63.16%),34 (1.79)
21,"Fullarton, Tom",22y 159d,9 (4-0-5 44.44%),3 (0.33),←,
35,"Lester, Ryan",28y 340d,154 (61-0-93 39.61%),45 (0.29),←,
17,"Lyons, Jarryd",29y 10d,154 (87-0-67 56.49%),75 (0.49),62 (43-0-19 69.35%),26 (0.42)
42,"Madden, James",21y 259d,9 (6-0-3 66.67%),1 (0.11),←,
11,"McCarthy, Lincoln",27y 283d,89 (64-0-25 71.91%),87 (0.98),60 (41-0-19 68.33%),62 (1.03)
6,"McCluggage, Hugh",23y 151d,101 (51-0-50 50.50%),60 (0.59),←,
46,"McInerney, Oscar",27y 22d,74 (44-0-30 59.46%),34 (0.46),←,
25,"McStay, Daniel",26y 38d,135 (59-0-76 43.70%),106 (0.79),←,
9,"Neale, Lachie",28y 69d,191 (102-0-89 53.40%),99 (0.52),56 (37-0-19 66.07%),32 (0.57)
40,"Payne, Jack",21y 290d,14 (7-0-7 50.00%),,←,
10,"Rich, Daniel",31y 55d,241 (97-1-143 40.46%),112 (0.46),←,
5,"Robinson, Mitch",32y 55d,229 (107-1-121 46.94%),119 (0.52),129 (56-0-73 43.41%),61 (0.47)
37,"Starcevich, Brandon",22y 8d,42 (28-0-14 66.67%),2 (0.05),←,
15,"Zorko, Dayne",32y 173d,203 (82-0-121 40.39%),208 (1.02),←,
Totals,Totals,26y 65d,2612 (1331-6-1275 50.96%),1600 (0.61),,
C,"Fagan, Chris",60y 39d,106 (53-0-53 50.00%),,←,
