Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Birchall, Grant",24y 223d,150 (94-1-55 63.00%),16 (0.11),←,
22,"Breust, Luke",21y 301d,39 (32-0-7 82.05%),71 (1.82),←,
9,"Burgoyne, Shaun",29y 322d,219 (143-1-75 65.53%),204 (0.93),62 (46-1-15 75.00%),33 (0.53)
8,"Ellis, Xavier",24y 192d,82 (53-1-28 65.24%),27 (0.33),←,
23,"Franklin, Lance",25y 221d,159 (90-1-68 56.92%),514 (3.23),←,
6,"Gibson, Josh",28y 178d,122 (68-2-52 56.56%),2 (0.02),57 (39-1-17 69.30%),
19,"Gunston, Jack",20y 327d,31 (19-0-12 61.29%),55 (1.77),17 (14-0-3 82.35%),35 (2.06)
20,"Hale, David",28y 108d,171 (88-2-81 52.05%),160 (0.94),42 (32-0-10 76.19%),41 (0.98)
15,"Hodge, Luke",28y 84d,204 (106-1-97 52.21%),144 (0.71),←,
5,"Mitchell, Sam",29y 331d,219 (121-1-97 55.48%),53 (0.24),←,
29,"Murphy, Tom",26y 172d,94 (54-1-39 57.98%),5 (0.05),←,
28,"Puopolo, Paul",24y 280d,39 (32-0-7 82.05%),32 (0.82),←,
33,"Rioli, Cyril",23y 55d,104 (69-1-34 66.83%),138 (1.33),←,
2,"Roughead, Jarryd",25y 228d,157 (90-1-66 57.64%),294 (1.87),←,
21,"Savage, Shane",21y 246d,39 (28-0-11 71.79%),26 (0.67),←,
25,"Schoenmakers, Ryan",21y 304d,58 (34-0-24 58.62%),5 (0.09),←,
12,"Sewell, Brad",28y 218d,167 (95-1-71 57.19%),26 (0.16),←,
26,"Shiels, Liam",21y 131d,62 (41-0-21 66.13%),18 (0.29),←,
16,"Smith, Isaac",23y 252d,36 (30-0-6 83.33%),36 (1.00),←,
24,"Stratton, Ben",23y 190d,50 (33-1-16 67.00%),1 (0.02),←,
4,"Suckling, Matt",24y 44d,52 (37-0-15 71.15%),23 (0.44),←,
37,"Whitecross, Brendan",22y 226d,72 (47-1-24 65.97%),35 (0.49),←,
Totals,Totals,24y 360d,2326 (1404-16-906 60.36%),1885 (0.81),,
C,"Clarkson, Alastair",44y 133d,186 (106-1-79 57.26%),,←,
