Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 240d,156 (89-2-65 57.69%),94 (0.60),111 (81-2-28 73.87%),70 (0.63)
31,"Andrews, Harris",28y 177d,225 (115-2-108 51.56%),11 (0.05),←,
43,"Answerth, Noah",25y 304d,84 (59-1-24 70.83%),3 (0.04),←,
10,"Ashcroft, Levi",18y 170d,13 (9-1-3 73.08%),5 (0.38),←,
8,"Ashcroft, Will",21y 31d,44 (33-1-10 76.14%),15 (0.34),←,
33,"Bailey, Zac",25y 256d,153 (103-1-49 67.65%),162 (1.06),←,
7,"Berry, Jarrod",27y 121d,172 (102-2-68 59.88%),68 (0.40),←,
23,"Cameron, Charlie",30y 336d,240 (155-3-82 65.21%),418 (1.74),167 (108-2-57 65.27%),331 (1.98)
5,"Dunkley, Josh",28y 148d,180 (110-2-68 61.67%),75 (0.42),64 (45-2-17 71.88%),10 (0.16)
3,"Fletcher, Jaspa",21y 102d,54 (38-2-14 72.22%),17 (0.31),←,
32,"Fort, Darcy",31y 304d,43 (29-1-13 68.60%),18 (0.42),35 (24-1-10 70.00%),12 (0.34)
22,"Gallop, Ty",19y 117d,1 (0-0-1 0.00%),,←,
30,"Hipwood, Eric",27y 266d,190 (108-2-80 57.37%),283 (1.49),←,
35,"Lester, Ryan",32y 284d,220 (108-2-110 49.55%),47 (0.21),←,
1,"Lohmann, Kai",22y 31d,43 (30-2-11 72.09%),41 (0.95),←,
6,"McCluggage, Hugh",27y 95d,195 (115-2-78 59.49%),121 (0.62),←,
13,"Morris, Logan",20y 27d,31 (23-2-6 77.42%),44 (1.42),←,
9,"Neale, Lachie",32y 13d,285 (167-2-116 58.95%),132 (0.46),150 (102-2-46 68.67%),65 (0.43)
40,"Payne, Jack",25y 234d,80 (52-2-26 66.25%),2 (0.03),←,
16,"Rayner, Cam",25y 228d,153 (96-2-55 63.40%),148 (0.97),←,
2,"Robertson, Deven",23y 341d,46 (29-0-17 63.04%),10 (0.22),←,
44,"Wilmot, Darcy",21y 157d,69 (48-2-19 71.01%),8 (0.12),←,
15,"Zorko, Dayne",36y 117d,290 (143-2-145 49.66%),236 (0.81),←,
Totals,Totals,26y 51d,2967 (1761-38-1168 59.35%),1958 (0.66),,
C,"Fagan, Chris",63y 348d,202 (119-2-81 59.41%),,←,
