Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
1,"Boak, Travis",25y 23d,128 (53-1-74 41.80%),71 (0.55),←,
5,"Broadbent, Matthew",23y 23d,76 (26-1-49 34.87%),36 (0.47),←,
27,"Carlile, Alipate",26y 116d,131 (52-1-78 40.08%),5 (0.04),←,
30,"Colquhoun, Sam",18y 247d,7 (3-0-4 42.86%),2 (0.29),←,
18,"Cornes, Kane",30y 231d,265 (132-2-131 50.19%),91 (0.34),←,
7,"Ebert, Brad",23y 144d,119 (45-1-73 38.24%),58 (0.49),43 (17-1-25 40.70%),25 (0.58)
9,"Gray, Robbie",25y 147d,88 (34-0-54 38.64%),118 (1.34),←,
3,"Heath, Campbell",22y 145d,14 (7-0-7 50.00%),3 (0.21),12 (7-0-5 58.33%),3 (0.25)
42,"Jonas, Tom",22y 227d,31 (12-1-18 40.32%),,←,
23,"Lobbe, Matthew",24y 193d,40 (16-0-24 40.00%),9 (0.22),←,
37,"Mitchell, Kane",23y 266d,13 (6-0-7 46.15%),8 (0.62),←,
6,"Monfries, Angus",26y 217d,171 (70-3-98 41.81%),201 (1.18),21 (12-0-9 57.14%),36 (1.71)
26,"Moore, Andrew",22y 86d,38 (16-0-22 42.11%),14 (0.37),←,
32,"Neade, Jake",19y 87d,16 (9-0-7 56.25%),11 (0.69),←,
13,"OShea, Cameron",21y 164d,43 (16-0-27 37.21%),7 (0.16),←,
29,"Pittard, Jasper",22y 145d,28 (13-0-15 46.43%),5 (0.18),←,
28,"Schulz, Jay",28y 128d,139 (51-3-85 37.77%),204 (1.47),68 (27-1-40 40.44%),146 (2.15)
12,"Trengove, Jackson",22y 295d,75 (24-1-50 32.67%),7 (0.09),←,
39,"Westhoff, Justin",26y 327d,131 (53-1-77 40.84%),169 (1.29),←,
16,"Wines, Ollie",18y 321d,21 (12-0-9 57.14%),6 (0.29),←,
20,"Wingard, Chad",20y 26d,40 (17-1-22 43.75%),48 (1.20),←,
40,"Young, Aaron",20y 261d,14 (2-1-11 17.86%),6 (0.43),←,
Totals,Totals,23y 157d,1628 (669-17-942 41.09%),1079 (0.66),,
C,"Hinkley, Ken",46y 328d,20 (12-0-8 60.00%),,←,
