Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",9,4,5,14,1,,,2.0,,4.0,,2.0,,,,4.0,11.0,1.0,1.0,1.0,,1.0,71.0
15,"Anderson, Noah",12,3,16,28,,1.0,,1.0,,3.0,7.0,3.0,,,1.0,14.0,16.0,,,3.0,,1.0,87.0
1,"Andrew, Mac",8,4,5,13,,,,2.0,6.0,,,3.0,,1.0,,2.0,10.0,,,7.0,,,86.0
33,"Clohesy, Sam",8,5,9,17,1,1.0,,1.0,2.0,3.0,,1.0,2.0,,,6.0,12.0,,1.0,2.0,,,81.0
25,"Collins, Sam",6,6,4,10,,,,2.0,,,,,,,,3.0,7.0,,,9.0,,,95.0
8,"Fiorini, Brayden",8,2,11,19,,,,1.0,2.0,4.0,2.0,2.0,1.0,,,3.0,17.0,,,1.0,,,86.0
3,"Flanders, Sam",7,1,3,10,2,,,2.0,,5.0,1.0,1.0,1.0,,,2.0,8.0,,,,,1.0,78.0
26,"Graham, Will",6,1,5,11,2,2.0,,7.0,1.0,2.0,3.0,1.0,1.0,,,4.0,6.0,,,,,,77.0
7 ↓,"Holman, Nick",4,1,6,10,2,,,4.0,1.0,1.0,,,,,,4.0,6.0,,1.0,1.0,,1.0,67.0
19,"Humphrey, Bailey",13,5,11,24,,2.0,,4.0,,3.0,4.0,4.0,1.0,2.0,,15.0,8.0,2.0,1.0,,,,81.0
40,"Jeffrey, Joel",10,5,7,17,,,,1.0,3.0,2.0,1.0,2.0,,,,7.0,7.0,1.0,,1.0,,,76.0
34,"King, Ben",7,5,3,10,3,3.0,,,,1.0,,1.0,1.0,,,7.0,3.0,2.0,5.0,2.0,,,85.0
22,"Long, Ben",10,4,5,15,1,2.0,,,,2.0,,7.0,,2.0,,6.0,10.0,,1.0,3.0,1.0,,82.0
11,"Miller, Touk",10,3,15,25,,,,6.0,1.0,7.0,5.0,3.0,,1.0,,10.0,18.0,1.0,,3.0,,,82.0
2,"Noble, John",18,4,5,23,1,,,1.0,3.0,5.0,1.0,,1.0,,2.0,7.0,11.0,,,,,,83.0
27,"Powell, Wil",10,5,9,19,,,,,8.0,4.0,,,,,,5.0,12.0,1.0,,2.0,2.0,1.0,87.0
17,"Rioli, Daniel",13,4,11,24,1,,,3.0,2.0,4.0,1.0,4.0,,2.0,,5.0,16.0,,,2.0,1.0,,85.0
29 ↑,"Rogers, Jake",,,,,,,,1.0,,,,2.0,,1.0,,,,,,,,,11.0
41,"Rosas, Malcolm",7,3,3,10,,2.0,,3.0,,2.0,,1.0,,1.0,,3.0,7.0,,1.0,2.0,,3.0,68.0
18,"Rowell, Matt",8,1,12,20,1,,,2.0,,4.0,5.0,6.0,,3.0,3.0,8.0,12.0,,,1.0,,1.0,79.0
32,"Uwland, Bodhi",11,6,7,18,,,,1.0,5.0,1.0,1.0,,2.0,,,7.0,10.0,1.0,,2.0,1.0,,89.0
4,"Walter, Jed",2,1,3,5,,,3.0,1.0,,2.0,,,,,,3.0,2.0,,,5.0,,1.0,77.0
28,"Witts, Jarrod",6,1,5,11,,,38.0,3.0,,3.0,6.0,3.0,1.0,2.0,,10.0,2.0,1.0,,7.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,74,160,353,15,16.0,41.0,48.0,34.0,62.0,37.0,46.0,11.0,15.0,6.0,135.0,211.0,10.0,11.0,54.0,5.0,10.0,
Opposition,Opposition,226,100,173,399,14,12.0,41.0,68.0,47.0,49.0,34.0,54.0,15.0,11.0,,121.0,263.0,4.0,9.0,50.0,3.0,8.0,
