Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
15,"Banik, Anthony",18y 65d,19 (6-0-13 31.58%),,←,
16,"Cloke, David",36y 54d,312 (180-2-130 58.01%),314 (1.01),198 (116-2-80 59.09%),263 (1.33)
25,"Gale, Brendon",22y 248d,23 (7-0-16 30.43%),21 (0.91),←,
52,"Griffiths, Stuart",22y 51d,9 (2-0-7 22.22%),9 (1.00),←,
34,"Hogg, Jeff",24y 159d,86 (26-0-60 30.23%),139 (1.62),←,
2,"Keays, Terry",20y 324d,21 (9-0-12 42.86%),11 (0.52),1 (0-0-1 0.00%),
33,"Knights, Matthew",20y 169d,46 (14-0-32 30.43%),32 (0.70),←,
4,"Lambert, Craig",22y 169d,61 (17-0-44 27.87%),17 (0.28),←,
1,"Lee, Mark",31y 359d,232 (103-1-128 44.61%),94 (0.41),←,
26,"Leys, Brian",23y 44d,52 (17-0-35 32.69%),6 (0.12),←,
28,"McQueen, Mark",21y 73d,1 (0-0-1 0.00%),,←,
6,"Naish, Chris",19y 177d,5 (1-0-4 20.00%),4 (0.80),←,
22,"Nichols, Trent",21y 350d,45 (13-0-32 28.89%),39 (0.87),←,
9,"Pickering, Justin",23y 233d,50 (16-0-34 32.00%),48 (0.96),←,
21,"Powell, Tim",22y 343d,37 (11-0-26 29.73%),30 (0.81),←,
8,"Ryan, Stephen",20y 260d,23 (7-0-16 30.43%),28 (1.22),←,
17,"Smith, Craig",24y 55d,44 (10-0-34 22.73%),11 (0.25),←,
50,"Smith, Jason",18y 222d,1 (0-0-1 0.00%),,←,
41,"Turner, Scott",20y 296d,1 (0-0-1 0.00%),,←,
20,"Young, Barry",20y 270d,28 (9-0-19 32.14%),18 (0.64),←,
Totals,Totals,22y 306d,1096 (448-3-645 40.88%),821 (0.75),,
C,"Bartlett, Kevin",44y 17d,67 (20-0-47 29.85%),,←,
