North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 1d,64 (32-1-31 50.78%),51 (0.80),←,
4,"Anthony, Liam",25y 210d,51 (23-1-27 46.08%),26 (0.51),←,
18,"Atley, Shaun",20y 206d,41 (21-0-20 51.22%),6 (0.15),←,
3,"Bastinac, Ryan",21y 289d,59 (32-0-27 54.24%),24 (0.41),←,
10,"Cunnington, Ben",21y 281d,56 (28-0-28 50.00%),16 (0.29),←,
11,"Firrito, Michael",29y 131d,195 (96-2-97 49.74%),28 (0.14),←,
43,"Gibson, Sam",26y 315d,15 (10-0-5 66.67%),7 (0.47),←,
22,"Goldstein, Todd",24y 280d,81 (41-1-39 51.23%),37 (0.46),←,
17,"Grima, Nathan",27y 245d,57 (30-1-26 53.51%),,←,
6,"Hansen, Lachlan",24y 233d,81 (39-1-41 48.77%),71 (0.88),←,
23,"Harper, Kieran",20y 296d,39 (22-0-17 56.41%),37 (0.95),←,
5,"Jacobs, Ben",21y 88d,28 (5-0-23 17.86%),5 (0.18),2 (0-0-2 0.00%),
34,"Macmillan, Jamie",21y 196d,38 (22-0-16 57.89%),14 (0.37),←,
42,"McMahon, Scott",26y 309d,107 (55-1-51 51.87%),27 (0.25),←,
41,"Mullett, Aaron",21y 43d,11 (6-0-5 54.55%),4 (0.36),←,
20,"Petrie, Drew",30y 174d,224 (107-3-114 48.44%),266 (1.19),←,
9,"Swallow, Andrew",25y 309d,131 (61-1-69 46.95%),65 (0.50),←,
25,"Tarrant, Robbie",23y 347d,27 (13-0-14 48.15%),27 (1.00),←,
12,"Thomas, Lindsay",25y 38d,112 (51-2-59 46.43%),160 (1.43),←,
16,"Thompson, Scott",26y 333d,95 (41-2-52 44.21%),3 (0.03),←,
8,"Wells, Daniel",28y 63d,192 (97-2-93 51.04%),117 (0.61),←,
7,"Ziebell, Jack",22y 38d,64 (29-0-35 45.31%),19 (0.30),←,
Totals,Totals,24y 234d,1768 (861-18-889 48.70%),1010 (0.57),,
C,"Scott, Brad",36y 339d,69 (35-0-34 50.72%),,←,
