Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Bedford, Toby",,,,,,,,,,,,,,,,,,,,,,,
17,"Bowey, Jake",24,9,10,34,,,,1.0,7.0,2.0,1.0,2.0,2.0,,,18.0,16.0,1.0,,3.0,,,72.0
10,"Brayshaw, Angus",15,9,5,20,,,,,1.0,2.0,,2.0,1.0,,,5.0,15.0,,,,,,80.0
50,"Brown, Ben",3,2,3,6,2,,,,,,,1.0,1.0,,,3.0,3.0,,1.0,,,,83.0
31,"Fritsch, Bayley",2,1,3,5,1,,,,,1.0,,,1.0,,,2.0,3.0,,1.0,3.0,,,79.0
11,"Gawn, Max",13,2,5,18,1,,18.0,1.0,1.0,,5.0,5.0,2.0,2.0,,12.0,6.0,,1.0,5.0,,,84.0
4,"Harmes, James",9,2,12,21,1,,,3.0,1.0,3.0,1.0,1.0,1.0,,,6.0,15.0,,,2.0,,,70.0
29,"Hunt, Jayden",6,1,1,7,,,,2.0,1.0,3.0,,4.0,,1.0,,1.0,6.0,,,1.0,,,87.0
6,"Jackson, Luke",11,5,10,21,2,,16.0,4.0,1.0,4.0,7.0,2.0,3.0,1.0,,11.0,11.0,1.0,,4.0,,1.0,81.0
23,"Jordon, James",5,1,17,22,,,,1.0,1.0,2.0,3.0,1.0,,,,11.0,12.0,,,2.0,,,70.0
15,"Langdon, Ed",11,7,9,20,,,,3.0,1.0,3.0,1.0,2.0,1.0,1.0,,7.0,13.0,,,,,,100.0
1,"May, Steven",21,7,3,24,,,,1.0,15.0,,1.0,1.0,,,,6.0,9.0,1.0,,6.0,,,100.0
25,"McDonald, Tom",5,2,4,9,1,,1.0,2.0,1.0,,,2.0,,1.0,,3.0,6.0,,1.0,2.0,,1.0,74.0
30,"Neal-Bullen, Alex",13,7,10,23,,1.0,,9.0,3.0,5.0,3.0,1.0,,,,7.0,16.0,,,2.0,,1.0,81.0
13,"Oliver, Clayton",19,4,15,34,1,1.0,,4.0,2.0,4.0,13.0,5.0,1.0,1.0,1.0,18.0,14.0,,,,,,89.0
5,"Petracca, Christian",23,6,17,40,,2.0,,3.0,,14.0,6.0,5.0,1.0,,3.0,17.0,23.0,,1.0,,,2.0,86.0
36,"Pickett, Kysaiah",9,4,3,12,2,1.0,,5.0,,1.0,,3.0,,1.0,,5.0,7.0,,1.0,,,,84.0
24,"Rivers, Trent",15,3,5,20,,,,4.0,3.0,1.0,,5.0,1.0,2.0,,6.0,14.0,1.0,,2.0,,,72.0
44,"Smith, Joel",8,3,4,12,,,,4.0,1.0,1.0,,4.0,1.0,3.0,,2.0,10.0,,,10.0,,,90.0
9,"Spargo, Charlie",7,3,3,10,,1.0,,3.0,,5.0,,2.0,1.0,,,5.0,5.0,,,1.0,,1.0,72.0
32,"Sparrow, Tom",6,3,12,18,,2.0,,6.0,1.0,2.0,2.0,,,,,7.0,13.0,,,1.0,,,70.0
20,"Tomlinson, Adam",16,9,7,23,,,,2.0,7.0,,,5.0,,3.0,,6.0,14.0,1.0,,8.0,,,100.0
7,"Viney, Jack",12,2,11,23,1,,,6.0,2.0,2.0,4.0,7.0,3.0,1.0,,13.0,12.0,,,4.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,253,92,169,422,12,10.0,35.0,64.0,49.0,55.0,47.0,60.0,20.0,17.0,4.0,171.0,243.0,5.0,6.0,56.0,,6.0,
Opposition,Opposition,199,73,101,300,10,9.0,49.0,51.0,41.0,60.0,40.0,66.0,17.0,20.0,2.0,148.0,157.0,9.0,10.0,80.0,4.0,7.0,
