Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 232d,20 (8-0-12 40.00%),33 (1.65),←,
44,"Bandy, Daniel",20y 182d,11 (5-0-6 45.45%),11 (1.00),←,
24,"Burton, Matthew",25y 365d,20 (8-0-12 40.00%),9 (0.45),←,
13,"Chisholm, Scott",22y 356d,23 (10-0-13 43.48%),4 (0.17),←,
19,"Dhurrkay, Gary",22y 75d,17 (7-0-10 41.18%),22 (1.29),←,
1,"Edwards, Scott",27y 269d,10 (4-0-6 40.00%),2 (0.20),←,
22,"Godden, Tony",24y 29d,20 (11-0-9 55.00%),13 (0.65),7 (3-0-4 42.86%),5 (0.71)
14,"Hunter, Kingsley",20y 357d,6 (2-0-4 33.33%),3 (0.50),←,
16,"Hynes, David",29y 48d,81 (55-1-25 68.52%),59 (0.73),8 (3-0-5 37.50%),4 (0.50)
38,"Jones, Anthony",21y 151d,19 (8-0-11 42.11%),,←,
11,"Kickett, Dale",28y 14d,74 (34-0-40 45.95%),43 (0.58),28 (11-0-17 39.29%),3 (0.11)
36,"Leach, Quenton",23y 272d,27 (10-0-17 37.04%),9 (0.33),←,
9,"Mann, Peter",25y 254d,69 (29-0-40 42.03%),57 (0.83),30 (11-0-19 36.67%),45 (1.50)
25,"Norrish, Jason",24y 113d,44 (20-0-24 45.45%),5 (0.11),24 (8-0-16 33.33%),3 (0.13)
10,"OReilly, Stephen",23y 191d,64 (30-0-34 46.88%),9 (0.14),28 (9-0-19 32.14%),4 (0.14)
5,"Ridley, Todd",27y 97d,46 (23-0-23 50.00%),37 (0.80),21 (8-0-13 38.10%),16 (0.76)
3,"Rowe, Brad",26y 177d,68 (33-1-34 49.26%),74 (1.09),3 (1-0-2 33.33%),1 (0.33)
40,"Toia, Luke",18y 177d,2 (0-0-2 0.00%),,←,
26,"Waterhouse, Clive",21y 330d,4 (1-0-3 25.00%),2 (0.50),←,
2,"Watters, Scott",27y 114d,100 (41-2-57 42.00%),30 (0.30),17 (6-0-11 35.29%),6 (0.35)
4,"Wills, Andrew",24y 136d,79 (48-0-31 60.76%),70 (0.89),20 (8-0-12 40.00%),27 (1.35)
Totals,Totals,24y 66d,804 (387-4-413 48.13%),492 (0.61),,
C,"Neesham, Gerard",41y 159d,30 (11-0-19 36.67%),,←,
