St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bourke, Darren",5,,6,11,,,,,,,,,,,,,,,,,,,
18,"Bowey, Brett",8,1,6,14,2,,,,,,,,,1.0,,,,,,,,,
3,"Burke, Nathan",10,,7,17,,,,3.0,,,,,1.0,1.0,,,,,,,,,
1,"Devonport, Craig",6,1,5,11,,,,,,,,,2.0,,,,,,,,,,
10,"Everitt, Peter",5,1,2,7,,1.0,1.0,1.0,,,,,3.0,,,,,,,,,,
2,"Frawley, Danny",6,3,4,10,,,,4.0,,,,,2.0,1.0,,,,,,,,,
6,"Grant, David",7,4,2,9,,,,2.0,,,,,,,,,,,,,,,
35,"Harvey, Robert",18,1,13,31,,1.0,,3.0,,,,,,,,,,,,,,,
25,"Hollow, Chris",1,,2,3,,,,,,,,,,1.0,,,,,,,,,
17,"Keogh, Rod",16,3,14,30,,,,8.0,,,,,4.0,2.0,,,,,,,,,
37,"Lappin, Matthew",6,1,2,8,,,,1.0,,,,,3.0,,,,,,,,,,
4,"Lockett, Tony",8,7,2,10,6,2.0,,1.0,,,,,1.0,,,,,,,,,,
23,"Loewe, Stewart",4,1,4,8,,,1.0,2.0,,,,,,4.0,,,,,,,,,
28,"OBrien, Craig",5,1,4,9,1,2.0,,2.0,,,,,3.0,,,,,,,,,,
29,"Peckett, Justin",14,5,4,18,,,,2.0,,,,,,,,,,,,,,,
41,"Pekin, Tim",5,,9,14,,,,1.0,,,,,1.0,2.0,,,,,,,,,
31,"Shanahan, Jamie",3,1,4,7,,,,1.0,,,,,1.0,1.0,,,,,,,,,
5,"Shaw, Damen",5,1,5,10,,,,3.0,,,,,,,,,,,,,,,
9,"Vidovic, Lazar",4,2,7,11,,,12.0,1.0,,,,,3.0,2.0,,,,,,,,,
33,"Wakelin, Shane",3,3,3,6,,,,2.0,,,,,,2.0,,,,,,,,,
7,"Winmar, Nicky",9,4,2,11,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,148,40,107,255,9,7.0,14.0,37.0,,,,,25.0,17.0,,,,,,,,,
Opposition,Opposition,174,58,100,274,12,21.0,19.0,25.0,,,,,17.0,25.0,6.0,,,,,,,,
