Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
47,"Austin, Mark",25y 125d,36 (15-0-21 41.67%),2 (0.06),21 (10-0-11 47.62%),1 (0.05)
4,"Bontempelli, Marcus",18y 217d,8 (2-0-6 25.00%),4 (0.50),←,
5,"Boyd, Matthew",31y 306d,231 (106-2-123 46.32%),79 (0.34),←,
8,"Crameri, Stewart",25y 323d,71 (36-1-34 51.41%),119 (1.68),14 (5-0-9 35.71%),23 (1.64)
6,"Dahlhaus, Luke",21y 312d,63 (22-0-41 34.92%),63 (1.00),←,
33,"Darley, Sam",21y 134d,14 (1-0-13 7.14%),1 (0.07),1 (1-0-0 100.00%),
7,"Higgins, Shaun",26y 117d,123 (57-1-65 46.75%),126 (1.02),←,
22,"Honeychurch, Mitch",19y 119d,1 (1-0-0 100.00%),1 (1.00),←,
24,"Hrovat, Nathan",20y 22d,12 (5-0-7 41.67%),5 (0.42),←,
26,"Hunter, Lachie",19y 198d,17 (7-0-10 41.18%),10 (0.59),←,
19,"Jones, Liam",23y 125d,66 (27-0-39 40.91%),68 (1.03),←,
21,"Liberatore, Tom",22y 44d,69 (23-0-46 33.33%),15 (0.22),←,
11,"Macrae, Jack",19y 330d,27 (9-0-18 33.33%),8 (0.30),←,
27,"Minson, Will",29y 79d,172 (82-1-89 47.97%),76 (0.44),←,
38,"Morris, Dale",31y 182d,185 (98-2-85 53.51%),3 (0.02),←,
2,"Murphy, Robert",32y 20d,263 (113-4-146 43.73%),171 (0.65),←,
42,"Picken, Liam",27y 332d,121 (53-0-68 43.80%),32 (0.26),←,
18,"Roberts, Fletcher",21y 26d,6 (2-0-4 33.33%),,←,
25,"Stevens, Koby",23y 11d,42 (15-0-27 35.71%),23 (0.55),31 (11-0-20 35.48%),21 (0.68)
9,"Stringer, Jake",20y 65d,20 (7-0-13 35.00%),20 (1.00),←,
3,"Wallis, Mitch",21y 248d,53 (17-0-36 32.08%),15 (0.28),←,
10,"Wood, Easton",24y 298d,61 (26-0-35 42.62%),7 (0.11),←,
Totals,Totals,23y 348d,1661 (724-11-926 43.59%),848 (0.51),,
C,"McCartney, Brendan",53y 249d,58 (18-0-40 31.03%),,←,
