Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 301d,19 (11-0-8 57.89%),17 (0.89),←,
26,"Brown, Gavin",29y 233d,190 (99-5-86 53.42%),144 (0.76),←,
5,"Buckley, Nathan",24y 294d,93 (37-2-54 40.86%),91 (0.98),73 (33-2-38 46.58%),70 (0.96)
17,"Burns, Scott",22y 144d,48 (22-1-25 46.88%),15 (0.31),←,
28,"Crosisca, Gavin",28y 243d,189 (107-5-77 57.94%),49 (0.26),←,
24,"Curran, Chris",22y 286d,27 (16-2-9 62.96%),13 (0.48),←,
9,"Francis, Matthew",26y 260d,34 (13-0-21 38.24%),16 (0.47),15 (9-0-6 60.00%),3 (0.20)
27,"McDonald, Alex",27y 92d,76 (41-0-35 53.95%),36 (0.47),30 (15-0-15 50.00%),12 (0.40)
48,"Michael, Mal",19y 326d,2 (2-0-0 100.00%),,←,
1,"Monkhorst, Damian",27y 268d,162 (94-4-64 59.26%),34 (0.21),←,
44,"Osborne, Richard",32y 334d,259 (110-2-147 42.86%),555 (2.14),5 (5-0-0 100.00%),7 (1.40)
6,"Patterson, Stephen",26y 132d,46 (22-1-23 48.91%),56 (1.22),←,
3,"Richardson, Mark",24y 197d,56 (30-1-25 54.46%),48 (0.86),←,
23,"Rocca, Anthony",19y 274d,30 (17-0-13 56.67%),26 (0.87),8 (6-0-2 75.00%),15 (1.88)
36,"Rocca, Saverio",23y 177d,97 (51-2-44 53.61%),346 (3.57),←,
29,"Russell, Scott",27y 9d,153 (88-3-62 58.50%),94 (0.61),←,
12,"Schauble, Andrew",20y 180d,31 (15-0-16 48.39%),5 (0.16),←,
14,"Watson, Shane",23y 88d,96 (48-1-47 50.52%),60 (0.63),←,
22,"Wild, Jason",21y 95d,35 (18-2-15 54.29%),9 (0.26),←,
10,"Williams, Paul",24y 43d,121 (63-2-56 52.89%),162 (1.34),←,
19,"Wright, Graham",28y 344d,170 (102-4-64 61.18%),103 (0.61),←,
Totals,Totals,24y 310d,1934 (1006-37-891 52.02%),1879 (0.97),,
C,"Shaw, Tony",36y 297d,30 (15-0-15 50.00%),,←,
