Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",24y 213d,90 (40-0-50 44.44%),40 (0.44),←,
31,"Fritsch, Bayley",23y 247d,55 (26-0-29 47.27%),51 (0.93),←,
19,"Hannan, Mitch",26y 153d,48 (27-0-21 56.25%),55 (1.15),←,
4,"Harmes, James",24y 309d,101 (47-0-54 46.53%),57 (0.56),←,
14,"Hibberd, Michael",30y 219d,151 (72-1-78 48.01%),14 (0.09),67 (32-0-35 47.76%),3 (0.04)
6,"Jackson, Luke",18y 315d,6 (4-0-2 66.67%),3 (0.50),←,
2,"Jones, Nathan",32y 202d,291 (91-3-197 31.79%),139 (0.48),←,
15,"Langdon, Ed",24y 190d,78 (30-0-48 38.46%),33 (0.42),10 (5-0-5 50.00%),
8,"Lever, Jake",24y 157d,85 (51-0-34 60.00%),3 (0.04),29 (13-0-16 44.83%),
1,"May, Steven",28y 212d,141 (45-1-95 32.27%),22 (0.16),18 (7-0-11 38.89%),1 (0.06)
25,"McDonald, Tom",27y 326d,168 (62-0-106 36.90%),107 (0.64),←,
18,"Melksham, Jake",28y 346d,178 (86-1-91 48.60%),137 (0.77),64 (34-0-30 53.13%),80 (1.25)
13,"Oliver, Clayton",23y 18d,92 (45-0-47 48.91%),28 (0.30),←,
5,"Petracca, Christian",24y 218d,95 (44-0-51 46.32%),87 (0.92),←,
36,"Pickett, Kysaiah",19y 68d,8 (3-0-5 37.50%),5 (0.63),←,
24,"Rivers, Trent",19y 10d,4 (2-0-2 50.00%),,←,
3,"Salem, Christian",25y 25d,99 (42-0-57 42.42%),20 (0.20),←,
9,"Spargo, Charlie",20y 258d,28 (16-0-12 57.14%),17 (0.61),←,
32,"Sparrow, Tom",20y 70d,5 (2-0-3 40.00%),2 (0.40),←,
20,"Tomlinson, Adam",26y 365d,146 (64-3-79 44.86%),35 (0.24),6 (3-0-3 50.00%),
22,"Vandenberg, Aaron",28y 159d,41 (20-0-21 48.78%),22 (0.54),←,
26,"Weideman, Sam",23y 44d,37 (19-0-18 51.35%),39 (1.05),←,
Totals,Totals,24y 304d,1947 (838-9-1100 43.04%),916 (0.47),,
C,"Goodwin, Simon",43y 227d,80 (38-0-42 47.50%),,79 (38-0-41 48.10%),
