Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
15,"Amon, Karl",26y 231d,106 (63-0-43 59.43%),48 (0.45),←,
14,"Bergman, Miles",20y 171d,24 (17-0-7 70.83%),7 (0.29),←,
10,"Boak, Travis",33y 249d,310 (159-1-150 51.45%),188 (0.61),←,
26,"Bonner, Riley",25y 31d,69 (43-0-26 62.32%),10 (0.14),←,
3,"Burton, Ryan",25y 66d,99 (58-1-40 59.09%),9 (0.09),52 (33-0-19 63.46%),4 (0.08)
18,"Butters, Zak",21y 211d,52 (31-0-21 59.62%),31 (0.60),←,
33,"Byrne-Jones, Darcy",26y 199d,133 (78-0-55 58.65%),6 (0.05),←,
17,"Clurey, Tom",28y 15d,111 (67-0-44 60.36%),,←,
28,"Drew, Willem",23y 188d,38 (23-0-15 60.53%),8 (0.21),←,
43,"Dumont, Trent",26y 281d,114 (40-1-73 35.53%),26 (0.23),1 (0-0-1 0.00%),
19,"Georgiades, Mitch",20y 191d,32 (21-0-11 65.63%),44 (1.38),←,
5,"Houston, Dan",24y 330d,104 (65-0-39 62.50%),22 (0.21),←,
1,"Jonas, Tom",31y 88d,186 (104-1-81 56.18%),1 (0.01),←,
34,"Jones, Lachie",19y 363d,10 (5-0-5 50.00%),1 (0.10),←,
29,"Lycett, Scott",29y 193d,132 (85-0-47 64.39%),61 (0.46),57 (37-0-20 64.91%),16 (0.28)
4,"Marshall, Todd",23y 181d,59 (41-0-18 69.49%),63 (1.07),←,
32,"Mayes, Sam",27y 322d,120 (40-0-80 33.33%),34 (0.28),19 (13-0-6 68.42%),8 (0.42)
41,"McEntee, Jed",21y 51d,3 (1-0-2 33.33%),,←,
44,"Mead, Jackson",20y 189d,4 (0-0-4 0.00%),,←,
6,"Motlop, Steven",31y 26d,207 (132-2-73 64.25%),224 (1.08),72 (42-0-30 58.33%),49 (0.68)
2,"Powell-Pepper, Sam",24y 89d,96 (59-0-37 61.46%),52 (0.54),←,
20,"Rozee, Connor",22y 75d,63 (39-0-24 61.90%),61 (0.97),←,
16,"Wines, Ollie",27y 182d,186 (108-0-78 58.06%),81 (0.44),←,
Totals,Totals,25y 107d,2258 (1279-6-973 56.64%),977 (0.43),,
C,"Hinkley, Ken",55y 189d,206 (121-0-85 58.74%),,←,
