Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",2,1,7,9,,,,3.0,,,1.0,2.0,,2.0,,2.0,8.0,,,2.0,,,82.0
18,"Betts, Eddie",6,4,6,12,3,1.0,,4.0,,,1.0,,2.0,,,7.0,5.0,,1.0,,,2.0,86.0
16,"Brown, Luke",10,5,6,16,,1.0,,2.0,3.0,2.0,,,1.0,,,5.0,12.0,,,3.0,,,88.0
25,"Cheney, Kyle",8,6,10,18,,,,2.0,1.0,,,2.0,2.0,1.0,,7.0,12.0,,,4.0,,,94.0
44,"Crouch, Matt",8,3,20,28,,,,4.0,2.0,3.0,7.0,5.0,3.0,1.0,,16.0,12.0,,,,,1.0,70.0
26,"Douglas, Richard",11,2,7,18,3,,,4.0,2.0,2.0,7.0,3.0,2.0,1.0,,8.0,11.0,,,1.0,,,83.0
15,"Hartigan, Kyle",8,4,2,10,,,,3.0,2.0,3.0,,3.0,,,,2.0,8.0,,,5.0,,,90.0
24,"Jacobs, Sam",8,2,9,17,,,28.0,2.0,1.0,1.0,2.0,4.0,,2.0,,6.0,11.0,,,6.0,,1.0,81.0
4,"Jenkins, Josh",4,5,7,11,1,1.0,7.0,2.0,,2.0,,1.0,,1.0,,3.0,8.0,1.0,1.0,2.0,,2.0,92.0
3,"Knight, Riley",2,2,8,10,,,,1.0,,1.0,,,1.0,,,6.0,4.0,,,,,,74.0
29,"Laird, Rory",12,3,13,25,,,,2.0,6.0,1.0,2.0,1.0,,1.0,,8.0,17.0,1.0,,,,,84.0
6,"Lever, Jake",11,7,4,15,,1.0,,,3.0,2.0,,,,,,4.0,10.0,1.0,,4.0,,,85.0
31,"Lyons, Jarryd",10,4,11,21,2,,,1.0,1.0,7.0,3.0,,,,,8.0,13.0,,1.0,2.0,,2.0,70.0
14,"Mackay, David",10,4,5,15,,2.0,,2.0,2.0,7.0,1.0,1.0,,1.0,,2.0,13.0,,,2.0,2.0,2.0,75.0
41,"McGovern, Mitch",7,3,3,10,1,1.0,,5.0,,3.0,,2.0,,1.0,,4.0,5.0,1.0,,2.0,,,80.0
30,"Milera, Wayne",8,1,4,12,,1.0,,1.0,,2.0,,2.0,1.0,,,5.0,7.0,,,,,2.0,77.0
11,"Seedsman, Paul",8,6,10,18,,,,3.0,1.0,5.0,,2.0,,2.0,,3.0,15.0,,,2.0,1.0,1.0,64.0
9,"Sloane, Rory",8,4,13,21,2,1.0,3.0,3.0,1.0,2.0,7.0,2.0,1.0,1.0,,10.0,12.0,,,2.0,,1.0,79.0
33,"Smith, Brodie",14,4,12,26,2,,,2.0,4.0,5.0,1.0,2.0,,1.0,2.0,3.0,22.0,,,1.0,2.0,,83.0
12,"Talia, Daniel",11,8,6,17,,,,,4.0,,,3.0,1.0,1.0,,7.0,11.0,1.0,,7.0,,,93.0
5,"Thompson, Scott",18,5,10,28,2,,,7.0,1.0,6.0,7.0,7.0,2.0,4.0,3.0,10.0,18.0,,,2.0,,1.0,82.0
13,"Walker, Taylor",8,5,3,11,3,2.0,,,,3.0,,1.0,,,,4.0,7.0,,1.0,1.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,88,176,368,19,14.0,38.0,53.0,34.0,57.0,39.0,43.0,16.0,20.0,5.0,130.0,241.0,5.0,4.0,48.0,5.0,15.0,
Opposition,Opposition,217,123,193,410,13,14.0,42.0,56.0,36.0,53.0,32.0,45.0,20.0,16.0,1.0,134.0,280.0,19.0,15.0,30.0,6.0,7.0,
