St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bourke, Darren",19.0,4.0,11.0,30.0,1.0,,,5.0,,,,,2.0,,,,,,,,,,
18,"Bowey, Brett",9.0,3.0,4.0,13.0,,,,1.0,,,,,,1.0,,,,,,,,,
3,"Burke, Nathan",18.0,6.0,4.0,22.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,
1,"Devonport, Craig",4.0,1.0,3.0,7.0,,,,,,,,,,2.0,,,,,,,,,
10,"Everitt, Peter",9.0,4.0,4.0,13.0,,,3.0,,,,,,1.0,,,,,,,,,,
2,"Frawley, Danny",8.0,5.0,9.0,17.0,,,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Grant, David",12.0,5.0,7.0,19.0,,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
35,"Harvey, Robert",16.0,5.0,11.0,27.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,
25,"Hollow, Chris",7.0,5.0,3.0,10.0,,,,2.0,,,,,1.0,,,,,,,,,,
17,"Keogh, Rod",16.0,5.0,9.0,25.0,,,,6.0,,,,,,4.0,,,,,,,,,
37,"Lappin, Matthew",10.0,4.0,6.0,16.0,,,,2.0,,,,,1.0,,,,,,,,,,
4,"Lockett, Tony",8.0,4.0,1.0,9.0,6.0,1.0,,1.0,,,,,,5.0,,,,,,,,,
23,"Loewe, Stewart",13.0,12.0,6.0,19.0,3.0,1.0,2.0,,,,,,,3.0,2.0,,,,,,,,
28,"OBrien, Craig",7.0,4.0,3.0,10.0,4.0,,,,,,,,1.0,,,,,,,,,,
29,"Peckett, Justin",5.0,1.0,2.0,7.0,,,,1.0,,,,,,,,,,,,,,,
41,"Pekin, Tim",7.0,5.0,3.0,10.0,,,,1.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",1.0,,3.0,4.0,,,,,,,,,,2.0,,,,,,,,,
39,"Shaw, Clinton",,,,,,,,,,,,,,,,,,,,,,,
5,"Shaw, Damen",11.0,1.0,6.0,17.0,2.0,,,3.0,,,,,2.0,1.0,,,,,,,,,
9,"Vidovic, Lazar",6.0,2.0,4.0,10.0,1.0,,15.0,1.0,,,,,3.0,,,,,,,,,,
33,"Wakelin, Shane",1.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,
Totals,Totals,187.0,78.0,100.0,287.0,18.0,2.0,20.0,29.0,,,,,17.0,22.0,3.0,,,,,,,,
Opposition,Opposition,185.0,64.0,147.0,332.0,15.0,10.0,19.0,33.0,,,,,22.0,17.0,3.0,,,,,,,,
