Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
32,"Bugg, Tomas",23y 47d,74 (22-0-52 29.73%),18 (0.24),9 (5-0-4 55.56%),2 (0.22)
20,"Garland, Colin",28y 24d,140 (34-2-104 25.00%),16 (0.11),←,
36,"Garlett, Jeff",26y 293d,136 (68-1-67 50.37%),238 (1.75),29 (11-0-18 37.93%),55 (1.90)
11,"Gawn, Max",24y 144d,48 (14-0-34 29.17%),25 (0.52),←,
43,"Harmes, James",20y 230d,17 (8-0-9 47.06%),14 (0.82),←,
1,"Hogan, Jesse",21y 100d,29 (11-0-18 37.93%),67 (2.31),←,
29,"Hunt, Jayden",21y 49d,6 (4-0-2 66.67%),,←,
2,"Jones, Nathan",28y 123d,210 (53-3-154 25.95%),100 (0.48),←,
35,"Kennedy, Ben",22y 80d,34 (17-0-17 50.00%),25 (0.74),9 (5-0-4 55.56%),10 (1.11)
16,"Kent, Dean",22y 88d,40 (10-0-30 25.00%),34 (0.85),←,
28,"McDonald, Oscar",20y 65d,4 (3-0-1 75.00%),,←,
25,"McDonald, Tom",23y 247d,91 (23-0-68 25.27%),8 (0.09),←,
22,"Michie, Viv",24y 89d,21 (5-0-16 23.81%),1 (0.05),20 (5-0-15 25.00%),1 (0.05)
30,"Neal-Bullen, Alex",20y 134d,12 (5-0-7 41.67%),6 (0.50),←,
19,"Newton, Ben",23y 288d,16 (8-0-8 50.00%),12 (0.75),12 (5-0-7 41.67%),12 (1.00)
13,"Oliver, Clayton",18y 305d,7 (4-0-3 57.14%),4 (0.57),←,
5,"Petracca, Christian",20y 139d,4 (2-0-2 50.00%),3 (0.75),←,
15,"Stretch, Billy",19y 257d,15 (5-0-10 33.33%),4 (0.27),←,
23,"Vince, Bernie",30y 233d,180 (82-0-98 45.56%),109 (0.61),51 (14-0-37 27.45%),29 (0.57)
7,"Viney, Jack",22y 39d,58 (15-0-43 25.86%),17 (0.29),←,
42,"Wagner, Josh",21y 333d,7 (4-0-3 57.14%),,←,
4,"Watts, Jack",25y 57d,124 (33-2-89 27.42%),101 (0.81),←,
Totals,Totals,23y 53d,1273 (430-8-835 33.78%),802 (0.63),,
C,"Roos, Paul",52y 330d,255 (132-2-121 52.16%),,53 (16-0-37 30.19%),
