Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
17,"Brown, Callum",21y 90d,29 (14-0-15 48.28%),12 (0.41),←,
46,"Cox, Mason",28y 134d,57 (31-0-26 54.39%),70 (1.23),←,
25,"Crisp, Jack",25y 297d,128 (63-1-64 49.61%),46 (0.36),110 (56-1-53 51.36%),36 (0.33)
39,"Crocker, Ben",22y 157d,26 (12-0-14 46.15%),21 (0.81),←,
26,"Daicos, Josh",20y 242d,15 (8-0-7 53.33%),7 (0.47),←,
2,"de Goey, Jordan",23y 133d,87 (46-1-40 53.45%),118 (1.36),←,
5,"Elliott, Jamie",26y 339d,99 (57-1-41 58.08%),151 (1.53),←,
4,"Grundy, Brodie",25y 102d,126 (67-1-58 53.57%),42 (0.33),←,
32,"Hoskin-Elliott, Will",25y 327d,113 (46-1-66 41.15%),114 (1.01),61 (34-1-26 56.56%),72 (1.18)
38,"Howe, Jeremy",29y 27d,177 (62-1-114 35.31%),88 (0.50),77 (40-1-36 52.60%),8 (0.10)
37,"Maynard, Brayden",22y 309d,91 (44-1-46 48.90%),14 (0.15),←,
16,"Mayne, Chris",30y 266d,211 (118-1-92 56.16%),206 (0.98),39 (23-0-16 58.97%),10 (0.26)
41,"Mihocek, Brody",26y 172d,34 (22-0-12 64.71%),55 (1.62),←,
10,"Pendlebury, Scott",31y 200d,295 (178-2-115 60.68%),174 (0.59),←,
21,"Phillips, Tom",23y 80d,68 (38-1-29 56.62%),37 (0.54),←,
35,"Quaynor, Isaac",19y 192d,4 (1-0-3 25.00%),,←,
23,"Roughead, Jordan",28y 265d,156 (74-0-82 47.44%),34 (0.22),18 (11-0-7 61.11%),
12,"Scharenberg, Matt",23y 311d,34 (19-1-14 57.35%),,←,
22,"Sidebottom, Steele",28y 205d,229 (140-3-86 61.79%),158 (0.69),←,
24,"Thomas, Josh",27y 298d,83 (52-1-30 63.25%),76 (0.92),←,
7,"Treloar, Adam",26y 139d,157 (60-1-96 38.54%),95 (0.61),78 (40-1-37 51.92%),47 (0.60)
18,"Varcoe, Travis",31y 107d,217 (155-0-62 71.43%),164 (0.76),79 (41-0-38 51.90%),34 (0.43)
Totals,Totals,25y 332d,2436 (1307-17-1112 53.65%),1682 (0.69),,
C,"Buckley, Nathan",47y,180 (98-1-81 54.72%),,←,
