Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 288d,224 (130-1-93 58.26%),931 (4.16),218 (125-1-92 57.57%),921 (4.22)
6,"Barnes, John",26y 45d,82 (48-1-33 59.15%),22 (0.27),70 (42-0-28 60.00%),10 (0.14)
9,"Breuer, Shayne",22y 309d,40 (27-0-13 67.50%),41 (1.02),←,
16,"Brownless, Bill",28y 169d,170 (98-1-71 57.94%),393 (2.31),←,
40,"Brown, Paul",26y 71d,72 (50-0-22 69.44%),63 (0.88),←,
7,"Couch, Paul",30y 362d,223 (131-0-92 58.74%),190 (0.85),←,
36,"Graham, Ben",21y 256d,22 (16-0-6 72.73%),3 (0.14),←,
19,"Hall, Derek",24y 229d,12 (8-0-4 66.67%),8 (0.67),10 (6-0-4 60.00%),5 (0.50)
14,"Handley, Steven",24y 358d,54 (33-0-21 61.11%),23 (0.43),←,
42,"Hickmott, Adrian",23y 108d,42 (27-0-15 64.29%),22 (0.52),←,
32,"Hocking, Garry",26y 281d,154 (89-1-64 58.12%),142 (0.92),←,
4,"Lord, Aaron",19y 360d,16 (12-0-4 75.00%),9 (0.56),←,
17,"McGrath, Tim",24y 282d,92 (59-0-33 64.13%),6 (0.07),85 (55-0-30 64.71%),6 (0.07)
8,"McLure, James",20y 301d,3 (2-0-1 66.67%),,←,
31,"Mensch, David",22y 336d,47 (35-0-12 74.47%),54 (1.15),←,
23,"Pickering, Liam",26y 310d,65 (37-0-28 56.92%),29 (0.45),43 (28-0-15 65.12%),21 (0.49)
27,"Sanderson, Brenton",21y 139d,18 (8-0-10 44.44%),6 (0.33),8 (6-0-2 75.00%),1 (0.13)
12,"Sholl, Brad",22y 248d,17 (11-0-6 64.71%),1 (0.06),15 (11-0-4 73.33%),1 (0.07)
37,"Simpson, Sean",25y 91d,74 (47-0-27 63.51%),13 (0.18),67 (46-0-21 68.66%),12 (0.18)
10,"Tanner, Grant",24y 357d,25 (17-0-8 68.00%),9 (0.36),←,
11,"Tudor, Leigh",25y 294d,46 (27-0-19 58.70%),37 (0.80),38 (24-0-14 63.16%),31 (0.82)
Totals,Totals,25y 4d,1498 (912-4-582 60.88%),2002 (1.34),,
C,"Ayres, Gary",34y 291d,15 (11-0-4 73.33%),,←,
