St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Battle, Josh",16,9,12,28,,,,2.0,2.0,3.0,1.0,2.0,3.0,,,9.0,16.0,1.0,,,2.0,,89.0
16,"Butler, Dan",6,2,5,11,2,1.0,,2.0,,,,4.0,,1.0,,2.0,9.0,,1.0,1.0,,,84.0
13,"Byrnes, Ryan",12,8,7,19,,,,1.0,,3.0,1.0,2.0,,,,3.0,16.0,1.0,,,,2.0,82.0
47,"Caminiti, Anthony",4,2,7,11,1,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,,,7.0,4.0,,1.0,2.0,,1.0,71.0
11,"Clark, Hunter",12,4,11,23,,,,3.0,1.0,3.0,5.0,2.0,,1.0,,8.0,15.0,,1.0,,,1.0,64.0
15,"Dow, Paddy",11,6,11,22,1,1.0,,5.0,1.0,5.0,5.0,,1.0,,,8.0,14.0,,1.0,,,1.0,74.0
1,"Higgins, Jack",4,3,4,8,1,,,,,1.0,,,1.0,,,3.0,5.0,,,1.0,,1.0,79.0
8,"Hill, Bradley",13,5,8,21,,,,1.0,,6.0,2.0,2.0,,1.0,,4.0,17.0,,1.0,2.0,,,85.0
20,"Howard, Dougal",9,9,4,13,,,,1.0,2.0,,,2.0,,1.0,,,12.0,,,8.0,,,89.0
3,"Jones, Zak",10,5,9,19,,,,4.0,2.0,1.0,3.0,2.0,4.0,1.0,1.0,5.0,15.0,,,,,,76.0
19,"Marshall, Rowan",19,11,4,23,3,,25.0,,1.0,4.0,3.0,4.0,2.0,1.0,,5.0,17.0,,3.0,,,,90.0
41 ↓,"McLennan, Angus",6,6,5,11,,,,,2.0,,,,,,,2.0,8.0,,,,,,46.0
28,"Membrey, Tim",10,5,5,15,3,,,1.0,,6.0,,1.0,,,,7.0,8.0,1.0,1.0,3.0,,2.0,81.0
10,"Owens, Mitch",10,5,7,17,1,,,1.0,,1.0,1.0,2.0,3.0,,,9.0,8.0,1.0,2.0,3.0,,2.0,84.0
43,"Sharman, Cooper",8,6,2,10,2,,,1.0,,2.0,,2.0,,,,5.0,5.0,3.0,3.0,5.0,,,82.0
35,"Sinclair, Jack",23,9,6,29,,,,2.0,5.0,2.0,,1.0,,,3.0,3.0,24.0,1.0,,4.0,,,87.0
9,"Steele, Jack",13,8,9,22,,,,5.0,3.0,5.0,5.0,3.0,1.0,1.0,,10.0,13.0,,,1.0,,,86.0
14,"Stocker, Liam",5,4,6,11,,,,1.0,1.0,1.0,,,,,,3.0,8.0,,,3.0,,,78.0
7,"Wanganeen-Milera, Nasiah",16,10,7,23,,,,1.0,3.0,,,4.0,2.0,1.0,,6.0,16.0,,,3.0,1.0,,80.0
29 ↑,"Webster, Jimmy",9,4,2,11,,,,,1.0,1.0,,2.0,,,,1.0,10.0,,,2.0,,,30.0
44,"Wilkie, Callum",15,11,8,23,,,,2.0,8.0,1.0,,2.0,,1.0,,7.0,16.0,,,5.0,,,100.0
22,"Wilson, Darcy",6,3,4,10,1,,,,2.0,,1.0,,,,,1.0,8.0,,1.0,1.0,1.0,,83.0
32,"Wood, Mason",14,9,8,22,,1.0,,,,4.0,,4.0,,,,4.0,16.0,,1.0,1.0,1.0,2.0,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,251,144,151,402,15,9.0,26.0,34.0,34.0,51.0,28.0,43.0,20.0,9.0,4.0,112.0,280.0,8.0,16.0,45.0,5.0,12.0,
Opposition,Opposition,196,96,169,365,7,9.0,29.0,27.0,35.0,43.0,28.0,53.0,9.0,20.0,2.0,107.0,249.0,8.0,9.0,34.0,9.0,6.0,
