0,1,2,3,4,5,6
←,"Round: 17 Venue: Gabba Date: Sat, 23-Jul-2005 7:10 PM Attendance: 36077","Round: 17 Venue: Gabba Date: Sat, 23-Jul-2005 7:10 PM Attendance: 36077","Round: 17 Venue: Gabba Date: Sat, 23-Jul-2005 7:10 PM Attendance: 36077","Round: 17 Venue: Gabba Date: Sat, 23-Jul-2005 7:10 PM Attendance: 36077","Round: 17 Venue: Gabba Date: Sat, 23-Jul-2005 7:10 PM Attendance: 36077",→
←,Brisbane Lions,5.3.33,8.9.57,11.11.77,17.12.114,→
←,Essendon,1.7.13,4.9.33,10.13.73,14.17.101,→
←,Qrt margin,BL by 20,BL by 24,BL by 4,BL by 13,→
←,Qrt scores,BL 33-13,BL 24-20,ES 40-20,BL 37-28,→
←,Field umpires,"Ray Chamberlain (18), Martin Ellis (177), Darren Morris (98), Matt Lee-Archer (2)","Ray Chamberlain (18), Martin Ellis (177), Darren Morris (98), Matt Lee-Archer (2)","Ray Chamberlain (18), Martin Ellis (177), Darren Morris (98), Matt Lee-Archer (2)","Ray Chamberlain (18), Martin Ellis (177), Darren Morris (98), Matt Lee-Archer (2)",→
