Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Aarts, Jake",25y 299d,14 (11-0-3 78.57%),14 (1.00),←,
12,"Astbury, David",29y 219d,135 (76-3-56 57.41%),9 (0.07),←,
7,"Baker, Liam",22y 249d,39 (30-1-8 78.21%),10 (0.26),←,
21,"Balta, Noah",20y 345d,27 (19-0-8 70.37%),7 (0.26),←,
29,"Bolton, Shai",21y 299d,44 (32-1-11 73.86%),31 (0.70),←,
11,"Castagna, Jason",24y 82d,94 (66-1-27 70.74%),96 (1.02),←,
41,"Chol, Mabior",23y 247d,21 (16-0-5 76.19%),17 (0.81),←,
9,"Cotchin, Trent",30y 178d,248 (138-3-107 56.25%),127 (0.51),←,
10,"Edwards, Shane",31y 343d,262 (135-6-121 52.67%),164 (0.63),←,
34,"Graham, Jack",22y 220d,52 (41-1-10 79.81%),21 (0.40),←,
2,"Grimes, Dylan",29y 78d,168 (109-1-58 65.18%),3 (0.02),←,
14,"Houli, Bachar",32y 143d,217 (121-4-92 56.68%),42 (0.19),191 (111-3-77 58.90%),33 (0.17)
23,"Lambert, Kane",28y 311d,112 (77-1-34 69.20%),68 (0.61),←,
4,"Martin, Dustin",29y 98d,241 (138-3-100 57.88%),265 (1.10),←,
33,"McIntosh, Kamdyn",26y 182d,105 (71-0-34 67.62%),30 (0.29),←,
25,"Nankervis, Toby",26y 51d,79 (58-0-21 73.42%),28 (0.35),67 (51-0-16 76.12%),25 (0.37)
50,"Pickett, Marlion",28y 270d,17 (12-1-4 73.53%),5 (0.29),←,
3,"Prestia, Dion",27y 356d,161 (75-1-85 46.89%),52 (0.32),66 (49-1-16 75.00%),22 (0.33)
8,"Riewoldt, Jack",31y 337d,280 (148-5-127 53.75%),661 (2.36),←,
17,"Rioli, Daniel",23y 169d,92 (61-1-30 66.85%),79 (0.86),←,
15,"Short, Jayden",24y 252d,89 (60-1-28 67.98%),20 (0.22),←,
1,"Vlastuin, Nick",26y 166d,158 (102-1-55 64.87%),27 (0.17),←,
Totals,Totals,26y 289d,2655 (1596-35-1024 60.11%),1776 (0.67),,
C,"Hardwick, Damien",48y 45d,249 (142-3-104 57.63%),,←,
