Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
22,"Blakey, Nick",22y 69d,62 (29-0-33 46.77%),31 (0.50),←,
16,"Campbell, Braeden",20y 92d,16 (11-0-5 68.75%),2 (0.13),←,
4,"Clarke, Ryan",24y 324d,68 (24-0-44 35.29%),11 (0.16),28 (7-0-21 25.00%),3 (0.11)
13,"Florent, Oliver",23y 289d,101 (51-0-50 50.50%),36 (0.36),←,
23,"Franklin, Lance",35y 97d,325 (204-1-120 62.92%),1014 (3.12),143 (95-0-48 66.43%),434 (3.03)
21,"Gulden, Errol",19y 293d,26 (17-0-9 65.38%),21 (0.81),←,
9,"Hayward, Will",23y 193d,97 (50-0-47 51.55%),111 (1.14),←,
5,"Heeney, Isaac",26y 2d,137 (86-0-51 62.77%),166 (1.21),←,
12,"Kennedy, Josh",33y 321d,287 (174-2-111 60.98%),156 (0.54),274 (169-2-103 62.04%),152 (0.55)
19,"Ladhams, Peter",24y 113d,37 (25-0-12 67.57%),22 (0.59),5 (3-0-2 60.00%),1 (0.20)
44,"Lloyd, Jake",28y 229d,183 (111-0-72 60.66%),31 (0.17),←,
39,"McCartin, Paddy",26y 18d,42 (15-1-26 36.90%),34 (0.81),7 (5-0-2 71.43%),
30,"McCartin, Tom",22y 128d,78 (41-0-37 52.56%),28 (0.36),←,
6,"McDonald, Logan",20y 33d,12 (9-0-3 75.00%),13 (1.08),←,
27,"McInerney, Justin",21y 262d,37 (20-0-17 54.05%),16 (0.43),←,
2,"McLean, Hayden",23y 107d,30 (15-0-15 50.00%),26 (0.87),←,
14,"Mills, Callum",25y 35d,118 (65-0-53 55.08%),12 (0.10),←,
11,"Papley, Tom",25y 298d,124 (70-0-54 56.45%),190 (1.53),←,
26,"Parker, Luke",29y 194d,243 (149-1-93 61.52%),184 (0.76),←,
24,"Rampe, Dane",31y 339d,198 (126-1-71 63.89%),6 (0.03),←,
25,"Ronke, Ben",24y 140d,42 (21-0-21 50.00%),39 (0.93),←,
8,"Rowbottom, James",21y 230d,53 (24-0-29 45.28%),15 (0.28),←,
1,"Warner, Chad",20y 353d,22 (12-0-10 54.55%),14 (0.64),←,
Totals,Totals,25y 6d,2338 (1349-6-983 57.70%),2178 (0.93),,
C,"Longmire, John",51y 127d,266 (164-2-100 62.03%),,←,
