Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",23y 9d,49 (37-0-12 75.51%),25 (0.51),←,
18,"Betts, Eddie",30y 237d,270 (130-3-137 48.70%),520 (1.93),86 (55-0-31 63.95%),230 (2.67)
16,"Brown, Luke",24y 302d,107 (64-0-43 59.81%),11 (0.10),←,
23,"Cameron, Charlie",23y 16d,65 (43-0-22 66.15%),79 (1.22),←,
2,"Crouch, Brad",23y 188d,54 (31-0-23 57.41%),17 (0.31),←,
44,"Crouch, Matt",22y 91d,64 (44-0-20 68.75%),14 (0.22),←,
26,"Douglas, Richard",30y 165d,212 (118-0-94 55.66%),144 (0.68),←,
20,"Greenwood, Hugh",25y 137d,8 (6-0-2 75.00%),6 (0.75),←,
24,"Jacobs, Sam",29y 102d,166 (94-0-72 56.63%),42 (0.25),149 (87-0-62 58.39%),39 (0.26)
4,"Jenkins, Josh",28y 163d,106 (64-0-42 60.38%),211 (1.99),←,
42,"Keath, Alex",25y 182d,1 (1-0-0 100.00%),,←,
8,"Kelly, Jake",22y 181d,26 (17-0-9 65.38%),,←,
3,"Knight, Riley",22y 116d,23 (18-0-5 78.26%),18 (0.78),←,
29,"Laird, Rory",23y 204d,93 (58-0-35 62.37%),8 (0.09),←,
27,"Lynch, Tom",26y 309d,98 (63-0-35 64.29%),149 (1.52),92 (59-0-33 64.13%),145 (1.58)
14,"Mackay, David",28y 361d,177 (108-0-69 61.02%),53 (0.30),←,
41,"McGovern, Mitch",22y 283d,30 (23-0-7 76.67%),38 (1.27),←,
22,"Otten, Andy",28y 67d,95 (53-0-42 55.79%),35 (0.37),←,
9,"Sloane, Rory",27y 126d,158 (94-0-64 59.49%),102 (0.65),←,
33,"Smith, Brodie",25y 188d,137 (85-0-52 62.04%),42 (0.31),←,
12,"Talia, Daniel",25y 292d,139 (85-0-54 61.15%),6 (0.04),←,
13,"Walker, Taylor",27y 87d,146 (85-0-61 58.22%),345 (2.36),←,
Totals,Totals,25y 289d,2224 (1321-3-900 59.40%),1865 (0.84),,
C,"Pyke, Don",48y 228d,41 (30-0-11 73.17%),,←,
