Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
8,"Burns, Ronnie",24y 93d,33 (19-1-13 59.09%),63 (1.91),←,
2,"Colbert, Leigh",22y 7d,77 (50-1-26 65.58%),35 (0.45),←,
33,"Corrigan, Paul",19y 319d,8 (3-0-5 37.50%),,←,
36,"Graham, Ben",23y 224d,61 (41-0-20 67.21%),6 (0.10),←,
22,"Hargreaves, Tim",22y 15d,50 (21-1-28 43.00%),66 (1.32),8 (4-0-4 50.00%),9 (1.13)
3,"Houlihan, Adam",19y 69d,9 (6-0-3 66.67%),13 (1.44),←,
13,"Kilpatrick, Glenn",24y 289d,49 (27-0-22 55.10%),7 (0.14),23 (13-0-10 56.52%),3 (0.13)
1,"King, Steven",18y 204d,23 (11-0-12 47.83%),7 (0.30),←,
18,"Lynch, Paul",23y 239d,34 (24-0-10 70.59%),13 (0.38),←,
21,"Mansfield, Michael",25y 310d,129 (77-1-51 60.08%),75 (0.58),←,
17,"McGrath, Tim",26y 250d,133 (85-1-47 64.29%),12 (0.09),126 (81-1-44 64.68%),12 (0.10)
28,"McKinnon, Martin",21y 344d,56 (28-1-27 50.89%),30 (0.54),31 (18-1-12 59.68%),23 (0.74)
23,"Pickering, Liam",28y 278d,96 (58-1-37 60.94%),44 (0.46),74 (49-1-24 66.89%),36 (0.49)
15,"Riccardi, Peter",24y 179d,115 (73-1-41 63.91%),116 (1.01),←,
11,"Roberts, Cameron",18y 280d,3 (1-0-2 33.33%),,←,
27,"Sanderson, Brenton",23y 107d,55 (32-1-22 59.09%),13 (0.24),45 (30-1-14 67.78%),8 (0.18)
12,"Sholl, Brad",24y 216d,61 (37-1-23 61.48%),12 (0.20),59 (37-1-21 63.56%),12 (0.20)
25,"Snell, Jason",19y 322d,4 (3-0-1 75.00%),3 (0.75),←,
20,"Steinfort, Carl",20y 74d,12 (6-0-6 50.00%),6 (0.50),←,
26,"Stoneham, Barry",29y 125d,185 (109-2-74 59.46%),163 (0.88),←,
10,"Tanner, Grant",26y 325d,63 (39-1-23 62.70%),27 (0.43),←,
Totals,Totals,23y 99d,1256 (750-13-493 59.71%),711 (0.57),,
C,"Ayres, Gary",36y 259d,60 (38-1-21 64.17%),,←,
