West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Ah Chee, Brendon",4,,8,12,1.0,,,2.0,,1.0,1.0,4.0,1.0,1.0,,7,5,,,,,1.0,86.0
12,"Allen, Oscar",6,3.0,1,7,,,,,1.0,,,1.0,,,,1,6,,,6.0,,,47.0
37,"Barrass, Tom",11,7.0,3,14,,,1.0,,3.0,,,4.0,1.0,,,6,8,1.0,,13.0,,,85.0
10,"Brander, Jarrod",7,1.0,5,12,,,,,,1.0,1.0,,,,,6,6,,,3.0,,,86.0
28,"Cole, Tom",10,6.0,7,17,,,,4.0,4.0,1.0,1.0,4.0,1.0,1.0,,4,11,,,2.0,,,86.0
15,"Cripps, Jamie",7,1.0,5,12,1.0,1.0,,2.0,,5.0,1.0,,1.0,,,8,5,,,1.0,2.0,1.0,91.0
27,"Darling, Jack",3,3.0,4,7,1.0,,,,,2.0,,4.0,,1.0,,4,5,,1.0,1.0,,1.0,100.0
3,"Gaff, Andrew",12,1.0,19,31,,,,1.0,1.0,4.0,3.0,3.0,,,,10,22,,,1.0,,,93.0
25,"Hurn, Shannon",19,6.0,5,24,,,,2.0,9.0,1.0,,,,,,3,11,2.0,,2.0,,,74.0
31,"Jones, Jamaine",3,1.0,3,6,,,,3.0,1.0,,1.0,,1.0,,,4,3,,,1.0,,,73.0
11 ↓,"Kelly, Tim",5,2.0,6,11,,,,,1.0,1.0,3.0,1.0,,,,5,6,,,,1.0,,21.0
17,"Kennedy, Josh",6,4.0,2,8,3.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,4,5,1.0,3.0,2.0,,2.0,92.0
9,"Naitanui, Nic",11,1.0,9,20,,,40.0,6.0,2.0,4.0,8.0,4.0,2.0,1.0,,17,4,1.0,,6.0,,,70.0
30,"Nelson, Jackson",15,5.0,8,23,,,,,4.0,1.0,2.0,2.0,,,,7,13,,,2.0,,,83.0
21,"Petruccelle, Jack",5,3.0,10,15,1.0,1.0,,2.0,,4.0,,4.0,,2.0,,5,12,1.0,1.0,1.0,,1.0,79.0
8,"Redden, Jack",11,4.0,15,26,,,,5.0,,2.0,2.0,5.0,,1.0,,9,18,1.0,,2.0,,,84.0
35,"Rotham, Josh",14,11.0,6,20,,,,2.0,8.0,,,2.0,1.0,1.0,,6,13,1.0,,6.0,1.0,,92.0
1,"Ryan, Liam",7,3.0,1,8,1.0,,,,,1.0,1.0,3.0,1.0,1.0,,2,6,,1.0,1.0,,2.0,85.0
4,"Sheed, Dom",28,4.0,15,43,1.0,,,1.0,5.0,6.0,6.0,8.0,2.0,1.0,2.0,15,28,,,1.0,,,86.0
5,"Sheppard, Brad",14,7.0,4,18,,,,2.0,4.0,1.0,1.0,2.0,1.0,,,5,12,,,2.0,,,96.0
2 ↑,"Waterman, Jake",8,1.0,4,12,2.0,1.0,,5.0,1.0,2.0,1.0,3.0,2.0,2.0,,6,8,,1.0,2.0,,,63.0
32,"Williams, Bailey",2,1.0,2,4,,,11.0,3.0,1.0,,,1.0,1.0,1.0,,3,2,1.0,,,,,62.0
6,"Yeo, Elliot",10,3.0,4,14,,1.0,,4.0,,7.0,5.0,3.0,,1.0,,10,4,,,,,,64.0
Totals,Totals,218,78.0,146,364,11.0,5.0,52.0,45.0,45.0,45.0,37.0,59.0,16.0,15.0,2.0,147,213,9.0,7.0,55.0,4.0,8.0,
Opposition,Opposition,236,99.0,140,376,12.0,15.0,14.0,55.0,33.0,57.0,38.0,47.0,15.0,16.0,4.0,138,241,11.0,13.0,55.0,,9.0,
