Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",18,6,11,29,,1.0,,2.0,2.0,7.0,2.0,8.0,1.0,3.0,,7.0,23.0,,1.0,4.0,,,75.0
17,"Frost, Sam",6,3,1,7,,,,1.0,3.0,1.0,,2.0,1.0,1.0,,1.0,6.0,,,7.0,,,85.0
11,"Gawn, Max",9,3,2,11,,1.0,36.0,,,2.0,3.0,1.0,1.0,,,7.0,3.0,1.0,1.0,1.0,,,85.0
19,"Hannan, Mitch",6,3,5,11,1,1.0,,,,2.0,,4.0,,3.0,,3.0,9.0,,1.0,1.0,,,81.0
4,"Harmes, James",13,4,11,24,1,,,3.0,4.0,4.0,4.0,8.0,1.0,2.0,,13.0,11.0,1.0,1.0,1.0,,,86.0
14,"Hibberd, Michael",8,1,6,14,,,,,5.0,2.0,,1.0,1.0,,,5.0,9.0,1.0,,4.0,,,89.0
39,"Jetta, Neville",4,,6,10,,,,3.0,2.0,1.0,,2.0,2.0,,,5.0,4.0,,,1.0,,,86.0
2,"Jones, Nathan",10,2,8,18,,,,,1.0,3.0,2.0,2.0,,1.0,,5.0,12.0,,,1.0,1.0,,79.0
6,"Lewis, Jordan",10,3,8,18,,,,1.0,4.0,2.0,,5.0,,1.0,,4.0,12.0,,,2.0,,,82.0
28,"McDonald, Oscar",6,4,5,11,,,,,1.0,1.0,,3.0,,3.0,,8.0,4.0,,,13.0,,,94.0
25,"McDonald, Tom",9,5,4,13,,,3.0,2.0,1.0,3.0,,,1.0,,,3.0,10.0,,,6.0,,,91.0
18,"Melksham, Jake",8,4,2,10,2,1.0,,,,3.0,,1.0,,1.0,,3.0,6.0,,,,1.0,,89.0
30,"Neal-Bullen, Alex",7,4,5,12,,,,6.0,,1.0,,3.0,1.0,,,4.0,9.0,1.0,1.0,1.0,1.0,2.0,81.0
13,"Oliver, Clayton",5,4,22,27,1,1.0,,3.0,,1.0,3.0,4.0,2.0,,,15.0,13.0,,,1.0,,,80.0
5,"Petracca, Christian",11,1,10,21,,2.0,1.0,2.0,,5.0,2.0,4.0,2.0,2.0,,13.0,9.0,,,,,1.0,86.0
3,"Salem, Christian",13,3,6,19,,,,1.0,6.0,3.0,,3.0,1.0,2.0,,3.0,15.0,,,2.0,2.0,,80.0
44,"Smith, Joel",6,1,6,12,1,2.0,,3.0,2.0,2.0,1.0,4.0,3.0,2.0,,9.0,5.0,1.0,,4.0,,,87.0
9,"Spargo, Charlie",5,4,5,10,,1.0,,1.0,,1.0,,1.0,1.0,,,2.0,8.0,,1.0,,,,73.0
12,"Tyson, Dom",3,2,11,14,,,,1.0,1.0,,1.0,1.0,,1.0,,7.0,8.0,,1.0,,,,64.0
22,"Vandenberg, Aaron",11,3,8,19,,1.0,,3.0,,6.0,3.0,2.0,1.0,1.0,,8.0,11.0,1.0,,3.0,,,82.0
7,"Viney, Jack",4,2,17,21,,,,2.0,,3.0,11.0,6.0,2.0,,,17.0,5.0,,,2.0,,,81.0
26,"Weideman, Sam",5,3,2,7,1,1.0,2.0,,1.0,,,2.0,,,,3.0,4.0,2.0,2.0,,,,64.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,177,65,161,338,7,13.0,42.0,34.0,33.0,53.0,32.0,67.0,21.0,23.0,,145.0,196.0,8.0,9.0,54.0,5.0,3.0,
Opposition,Opposition,243,110,120,363,18,13.0,31.0,59.0,42.0,52.0,40.0,55.0,23.0,21.0,,158.0,204.0,14.0,14.0,56.0,7.0,12.0,
