Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Bews, Jed",3,2,3,6,,,,6.0,1.0,2.0,,2.0,,2.0,,1.0,4.0,1.0,,4.0,,,76.0
46,"Blicavs, Mark",7,2,11,18,1,,12.0,4.0,1.0,3.0,1.0,3.0,,1.0,,8.0,10.0,1.0,,3.0,,,82.0
5,"Cockatoo, Nakia",2,,1,3,,,,2.0,1.0,1.0,,2.0,,,,2.0,1.0,,,1.0,,1.0,14.0
35,"Dangerfield, Patrick",13,1,23,36,4,,,12.0,,6.0,10.0,4.0,2.0,2.0,3.0,20.0,16.0,,1.0,,2.0,1.0,82.0
22,"Duncan, Mitch",13,7,18,31,,2.0,,18.0,3.0,4.0,5.0,2.0,2.0,1.0,2.0,8.0,23.0,1.0,,1.0,,1.0,75.0
26,"Hawkins, Tom",8,3,7,15,1,,,4.0,,2.0,,2.0,2.0,2.0,,7.0,8.0,2.0,,2.0,,3.0,96.0
25,"Henderson, Lachie",6,5,5,11,,,,1.0,3.0,1.0,1.0,,,,,6.0,5.0,,,3.0,,,98.0
8,"Kolodjashnij, Jake",10,5,4,14,,1.0,,4.0,4.0,1.0,1.0,,2.0,,,5.0,10.0,1.0,,4.0,,,82.0
13,"Lonergan, Tom",6,2,4,10,,,,5.0,,,,1.0,3.0,1.0,,6.0,3.0,1.0,,2.0,,,92.0
4,"Mackie, Andrew",14,3,11,25,,,,2.0,4.0,5.0,,6.0,,1.0,,6.0,18.0,,,2.0,,,84.0
27,"Menegola, Sam",9,5,12,21,,1.0,,7.0,1.0,1.0,2.0,4.0,,1.0,,11.0,14.0,2.0,,1.0,,,89.0
10,"Menzel, Daniel",3,1,3,6,2,,,3.0,,1.0,,2.0,,2.0,,3.0,3.0,,1.0,1.0,,,93.0
32,"Motlop, Steven",10,7,8,18,,1.0,,3.0,1.0,2.0,1.0,4.0,,1.0,,6.0,12.0,1.0,,1.0,1.0,,81.0
21,"Murdoch, Jordan",10,5,7,17,,,,8.0,2.0,2.0,1.0,4.0,,,,6.0,12.0,1.0,,2.0,,,84.0
42,"OConnor, Mark",3,4,9,12,,,,3.0,,,,4.0,,1.0,,2.0,12.0,,,1.0,,,62.0
34,"Parsons, James",4,1,10,14,,,,5.0,,1.0,,3.0,,,,5.0,9.0,,,,1.0,,91.0
14,"Selwood, Joel",14,4,15,29,1,,,8.0,,6.0,12.0,6.0,3.0,3.0,,20.0,9.0,1.0,,1.0,1.0,1.0,83.0
16,"Selwood, Scott",8,1,9,17,1,,,17.0,,2.0,2.0,2.0,,,,5.0,12.0,,1.0,1.0,,1.0,73.0
9,"Smith, Zac",9,1,16,25,,,48.0,10.0,3.0,4.0,8.0,3.0,1.0,1.0,,14.0,9.0,,,1.0,,,86.0
44,"Stewart, Tom",8,4,4,12,,,,4.0,4.0,2.0,,2.0,,1.0,,2.0,9.0,,,4.0,,,87.0
7,"Taylor, Harry",9,5,4,13,5,1.0,,5.0,,1.0,,1.0,1.0,1.0,1.0,7.0,7.0,1.0,4.0,3.0,,,91.0
2,"Tuohy, Zach",17,1,11,28,1,,,3.0,4.0,7.0,2.0,3.0,1.0,,,11.0,15.0,,,,,1.0,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,69,195,381,16,8.0,60.0,134.0,32.0,54.0,46.0,60.0,17.0,21.0,6.0,161.0,221.0,13.0,7.0,38.0,5.0,9.0,
Opposition,Opposition,181,57,207,388,12,9.0,43.0,104.0,34.0,48.0,39.0,51.0,21.0,17.0,,159.0,230.0,6.0,11.0,51.0,6.0,8.0,
