Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
30,"Adams, Taylor",18y 229d,2 (0-0-2 0.00%),1 (0.50),←,
10,"Brogan, Dean",33y 144d,177 (99-1-77 56.21%),50 (0.28),3 (0-0-3 0.00%),
14,"Bugg, Tomas",19y 31d,6 (0-0-6 0.00%),1 (0.17),←,
3,"Coniglio, Stephen",18y 143d,5 (0-0-5 0.00%),,←,
1,"Davis, Phil",21y 250d,24 (11-0-13 45.83%),4 (0.17),6 (0-0-6 0.00%),3 (0.50)
26,"Giles, Jonathan",24y 119d,6 (0-0-6 0.00%),6 (1.00),←,
35,"Greene, Toby",18y 224d,5 (0-0-5 0.00%),,←,
2,"Hampton, Curtly",19y 57d,6 (0-0-6 0.00%),5 (0.83),←,
36,"Hombsch, Jack",19y 60d,6 (0-0-6 0.00%),,←,
40,"Kennedy, Adam",19y 299d,5 (0-0-5 0.00%),,←,
38,"McDonald, James",35y 214d,255 (103-1-151 40.59%),57 (0.22),4 (0-0-4 0.00%),1 (0.25)
39,"Mohr, Tim",23y 200d,5 (0-0-5 0.00%),1 (0.20),←,
37,"OhAilpin, Setanta",29y 49d,81 (33-1-47 41.36%),69 (0.85),1 (0-0-1 0.00%),2 (2.00)
7,"Palmer, Rhys",23y 83d,58 (21-0-37 36.21%),25 (0.43),5 (0-0-5 0.00%),2 (0.40)
6,"Power, Luke",32y 119d,287 (152-3-132 53.48%),226 (0.79),5 (0-0-5 0.00%),
23,"Reid, Sam",22y 181d,12 (6-0-6 50.00%),1 (0.08),2 (0-0-2 0.00%),
9,"Scully, Tom",20y 357d,36 (13-1-22 37.50%),7 (0.19),5 (0-0-5 0.00%),1 (0.20)
5,"Shiel, Dylan",19y 58d,6 (0-0-6 0.00%),,←,
34,"Smith, Devon",18y 352d,6 (0-0-6 0.00%),1 (0.17),←,
28,"Sumner, Liam",18y 264d,1 (0-0-1 0.00%),1 (1.00),←,
29,"Tyson, Dom",18y 333d,3 (0-0-3 0.00%),,←,
8,"Ward, Callan",22y 26d,66 (32-0-34 48.48%),36 (0.55),6 (0-0-6 0.00%),3 (0.50)
Totals,Totals,22y 222d,1058 (470-7-581 44.42%),491 (0.46),,
C,"Sheedy, Kevin",64y 134d,640 (386-6-248 60.78%),,6 (0-0-6 0.00%),
