Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",29y 277d,247 (174-2-71 70.85%),162 (0.66),←,
46,"Blicavs, Mark",22y 163d,20 (15-0-5 75.00%),7 (0.35),←,
23,"Caddy, Josh",20y 344d,41 (16-0-25 39.02%),27 (0.66),17 (13-0-4 76.47%),10 (0.59)
35,"Chapman, Paul",31y 306d,250 (165-2-83 66.40%),332 (1.33),←,
28,"Christensen, Allen",22y 111d,55 (42-0-13 76.36%),48 (0.87),←,
11,"Corey, Joel",31y 202d,274 (181-2-91 66.42%),78 (0.28),←,
22,"Duncan, Mitch",22y 89d,74 (58-0-16 78.38%),63 (0.85),←,
44,"Enright, Corey",31y 358d,266 (176-2-88 66.54%),54 (0.20),←,
29,"Guthrie, Cameron",21y 19d,38 (27-0-11 71.05%),5 (0.13),←,
20,"Johnson, Steve",30y 65d,213 (154-2-57 72.77%),401 (1.88),←,
9,"Kelly, James",29y 252d,231 (158-1-72 68.61%),87 (0.38),←,
13,"Lonergan, Tom",29y 113d,120 (90-1-29 75.42%),51 (0.43),←,
4,"Mackie, Andrew",29y 31d,196 (151-0-45 77.04%),85 (0.43),←,
32,"Motlop, Steven",22y 179d,49 (34-0-15 69.39%),68 (1.39),←,
31,"Podsiadly, James",31y 362d,81 (61-0-20 75.31%),169 (2.09),←,
25,"Rivers, Jared",28y 324d,158 (61-3-94 39.56%),18 (0.11),8 (7-0-1 87.50%),
14,"Selwood, Joel",25y 104d,158 (129-0-29 81.65%),89 (0.56),←,
27,"Stokes, Mathew",28y 289d,153 (121-0-32 79.08%),192 (1.25),←,
7,"Taylor, Harry",27y 87d,134 (106-0-28 79.10%),37 (0.28),←,
5,"Varcoe, Travis",25y 150d,113 (97-0-16 85.84%),121 (1.07),←,
30,"Vardy, Nathan",22y 74d,19 (14-0-5 73.68%),18 (0.95),←,
34,"Walker, Josh",20y 299d,10 (7-0-3 70.00%),5 (0.50),←,
Totals,Totals,26y 224d,2900 (2037-15-848 70.24%),2117 (0.73),,
C,"Scott, Chris",37y 127d,71 (55-0-16 77.46%),,←,
