Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
27,"Chick, Daniel",20y 91d,7 (1-1-5 21.43%),1 (0.14),←,
5,"Collins, Andrew",31y 16d,197 (125-1-71 63.71%),36 (0.18),←,
9,"Crawford, Shane",21y 245d,64 (31-1-32 49.22%),55 (0.86),←,
19,"Dunstall, Jason",31y 271d,232 (160-1-71 69.18%),1095 (4.72),←,
34,"Graham, Mark",23y 59d,49 (21-1-27 43.88%),7 (0.14),←,
15,"Harford, Daniel",19y 53d,17 (4-0-13 23.53%),7 (0.41),←,
22,"Hargreaves, Tim",20y 347d,32 (11-1-20 35.94%),48 (1.50),←,
2,"Holland, Nick",21y 287d,22 (5-1-16 25.00%),9 (0.41),←,
17,"Hudson, Paul",25y 296d,121 (71-0-50 58.68%),247 (2.04),←,
1,"Jencke, Ray",30y 47d,173 (111-1-61 64.45%),27 (0.16),←,
14,"Krummel, Brendan",23y 322d,12 (6-0-6 50.00%),3 (0.25),2 (0-0-2 0.00%),
24,"Langford, Chris",33y 130d,280 (194-2-84 69.64%),31 (0.11),←,
12,"Lawrence, Stephen",27y 19d,117 (70-0-47 59.83%),25 (0.21),←,
44,"Platten, John",33y 55d,226 (149-1-76 66.15%),208 (0.92),←,
18,"Pritchard, Darrin",30y 51d,185 (123-1-61 66.76%),91 (0.49),←,
38,"Rawlings, Jade",18y 215d,2 (0-0-2 0.00%),1 (0.50),←,
4,"Salmon, Paul",31y 112d,213 (123-3-87 58.45%),511 (2.40),4 (0-1-3 12.50%),2 (0.50)
25,"Taylor, Jason",27y 231d,83 (38-1-44 46.39%),34 (0.41),76 (37-1-38 49.34%),30 (0.39)
6,"Taylor, Richard",22y 302d,19 (7-1-11 39.47%),10 (0.53),←,
33,"Treleven, Craig",25y 332d,7 (1-1-5 21.43%),3 (0.43),←,
30,"Woods, Tony",26y 314d,55 (21-1-33 39.09%),12 (0.22),24 (5-1-18 22.92%),2 (0.08)
Totals,Totals,26y 7d,2113 (1272-19-822 60.20%),2461 (1.16),,
C,"Judge, Ken",38y 117d,7 (1-1-5 21.43%),,←,
