Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Atkins, Rory",25,11,4,29,1,,,2.0,1.0,7.0,1.0,4.0,,1.0,,8.0,20.0,1.0,,3.0,,,90.0
18,"Betts, Eddie",8,,5,13,2,,,3.0,,2.0,,4.0,,1.0,,8.0,6.0,,,,,1.0,92.0
16,"Brown, Luke",5,3,4,9,,,,1.0,1.0,,,1.0,,,,3.0,5.0,,,2.0,,,92.0
2,"Crouch, Brad",27,3,16,43,,1.0,,2.0,4.0,6.0,10.0,5.0,1.0,1.0,3.0,17.0,24.0,1.0,,1.0,,,83.0
5,"Crouch, Matt",12,5,23,35,,,,1.0,1.0,3.0,7.0,4.0,,,,11.0,24.0,,,1.0,,1.0,78.0
26,"Douglas, Richard",7,3,8,15,,,,2.0,,2.0,1.0,2.0,,1.0,,4.0,12.0,1.0,1.0,3.0,,1.0,86.0
28,"Ellis-Yolmen, Cam",9,3,17,26,,,,4.0,1.0,,7.0,2.0,1.0,,,13.0,12.0,,,1.0,,2.0,80.0
7,"Gallucci, Jordan",12,6,2,14,,1.0,,3.0,,5.0,,2.0,1.0,,,1.0,13.0,,1.0,1.0,,2.0,88.0
1,"Greenwood, Hugh",9,1,11,20,1,,,8.0,2.0,2.0,2.0,2.0,1.0,,,8.0,11.0,,,3.0,,,82.0
15,"Hartigan, Kyle",3,2,2,5,,,,1.0,,,,2.0,1.0,,,1.0,3.0,,,3.0,,,93.0
4,"Jenkins, Josh",14,7,3,17,4,3.0,8.0,,,,,2.0,,1.0,,7.0,8.0,2.0,3.0,2.0,,,91.0
42,"Keath, Alex",9,8,10,19,,,,2.0,3.0,2.0,1.0,,2.0,,,9.0,13.0,2.0,,5.0,,,95.0
8,"Kelly, Jake",8,4,1,9,,,,3.0,2.0,1.0,,2.0,1.0,,,3.0,5.0,2.0,,2.0,,,63.0
29,"Laird, Rory",12,8,20,32,,,,4.0,8.0,3.0,,1.0,,,,9.0,20.0,,,,,,90.0
30,"Milera, Wayne",8,6,10,18,,,,2.0,3.0,2.0,1.0,4.0,,1.0,,4.0,16.0,,,3.0,,,87.0
44,"Murphy, Lachlan",,,,,,,,1.0,,,,,,,,,,,,,,,5.0
43,"OBrien, Reilly",9,5,10,19,,,54.0,7.0,1.0,7.0,6.0,1.0,2.0,,2.0,10.0,8.0,1.0,,4.0,,,89.0
11,"Seedsman, Paul",17,3,9,26,1,,,1.0,3.0,5.0,3.0,2.0,1.0,,,9.0,16.0,,,1.0,,,88.0
9,"Sloane, Rory",18,5,10,28,2,,,2.0,1.0,6.0,9.0,5.0,3.0,1.0,,16.0,12.0,,2.0,3.0,1.0,,88.0
33,"Smith, Brodie",16,6,6,22,1,1.0,,2.0,4.0,4.0,,8.0,,2.0,,8.0,13.0,2.0,1.0,2.0,,1.0,88.0
12,"Talia, Daniel",9,4,1,10,,,,2.0,3.0,,,,2.0,,,5.0,3.0,2.0,,3.0,,,58.0
13,"Walker, Taylor",11,8,7,18,3,3.0,,2.0,,3.0,,4.0,1.0,2.0,,7.0,11.0,2.0,5.0,1.0,,1.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,248,101,179,427,15,11.0,62.0,55.0,38.0,60.0,48.0,57.0,17.0,11.0,5.0,161.0,255.0,16.0,13.0,44.0,1.0,9.0,
Opposition,Opposition,201,93,157,358,9,14.0,22.0,89.0,44.0,48.0,24.0,60.0,11.0,17.0,1.0,121.0,226.0,14.0,8.0,50.0,5.0,6.0,
