Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bradley, Kepler",13,6,6,19,,1.0,2.0,1.0,8.0,3.0,2.0,1.0,,1.0,,11.0,8.0,2.0,,6.0,,,94.0
17,"Camporeale, Scott",13,2,7,20,,,,2.0,1.0,8.0,2.0,1.0,1.0,,,7.0,13.0,,,,,1.0,92.0
2,"Dyson, Ricky",4,1,1,5,1,,,,,,,2.0,2.0,2.0,,4.0,1.0,,1.0,,,,56.0
31,"Fletcher, Dustin",17,7,4,21,,,,1.0,7.0,,,,,,,6.0,14.0,1.0,,7.0,,,100.0
26,"Heffernan, Chris",10,8,11,21,1,,,3.0,2.0,4.0,4.0,2.0,1.0,2.0,,11.0,10.0,2.0,1.0,4.0,,1.0,81.0
19,"Hille, David",5,3,8,13,1,,24.0,,,1.0,2.0,2.0,,1.0,,7.0,5.0,,2.0,,,,86.0
14,"Johnson, Jason",7,3,6,13,,,,3.0,3.0,3.0,1.0,,,,,4.0,9.0,,,1.0,,2.0,52.0
1,"Johnson, Mark",6,3,4,10,,,,1.0,,1.0,2.0,3.0,,1.0,,4.0,6.0,,,,,,88.0
18,"Lloyd, Matthew",10,8,4,14,4,,,,,1.0,,,,,,4.0,10.0,1.0,2.0,1.0,,1.0,100.0
42,"Lovett-Murray, Nathan",9,4,4,13,,,1.0,1.0,1.0,3.0,,3.0,1.0,1.0,,4.0,10.0,,,1.0,1.0,,73.0
13,"Lovett, Andrew",5,2,,5,1,,,2.0,1.0,3.0,,3.0,,1.0,,,5.0,,1.0,,2.0,1.0,76.0
25,"Lucas, Scott",13,9,4,17,1,1.0,,2.0,2.0,5.0,1.0,1.0,2.0,,,5.0,13.0,,2.0,3.0,2.0,,98.0
33,"McPhee, Adam",17,14,5,22,,1.0,1.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,,4.0,20.0,,,2.0,1.0,,100.0
10,"McVeigh, Mark",13,5,2,15,,1.0,,1.0,3.0,1.0,,3.0,,,,4.0,10.0,,,4.0,,,100.0
6,"Monfries, Angus",12,7,8,20,5,,,4.0,,2.0,2.0,1.0,1.0,1.0,,7.0,13.0,,2.0,2.0,,1.0,84.0
11,"Peverill, Damien",7,5,7,14,,,,,4.0,1.0,1.0,3.0,1.0,1.0,,2.0,12.0,,,,1.0,,40.0
30,"Ryder, Paddy",,,1,1,,,6.0,2.0,,,,,1.0,,,2.0,,,,,,,40.0
20,"Slattery, Henry",2,3,6,8,,,,2.0,,,1.0,2.0,,1.0,,2.0,6.0,,,1.0,,,80.0
7,"Solomon, Dean",12,5,3,15,,,,3.0,6.0,,1.0,4.0,1.0,1.0,,5.0,8.0,,,7.0,,,100.0
24,"Stanton, Brent",17,7,4,21,1,1.0,,,4.0,3.0,3.0,2.0,,1.0,,2.0,17.0,,,1.0,2.0,1.0,86.0
4,"Watson, Jobe",8,4,20,28,,,1.0,4.0,4.0,,4.0,,1.0,,,15.0,12.0,,,,,,77.0
12,"Welsh, Andrew",15,12,6,21,,,,3.0,3.0,1.0,,,,,,2.0,19.0,,1.0,4.0,,1.0,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,118,121,336,15,7.0,35.0,37.0,50.0,44.0,27.0,36.0,14.0,16.0,,112.0,221.0,6.0,12.0,44.0,9.0,9.0,
Opposition,Opposition,212,106,135,347,17,13.0,35.0,49.0,33.0,62.0,44.0,35.0,16.0,14.0,6.0,129.0,219.0,17.0,15.0,44.0,14.0,8.0,
