West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
37,"Barrass, Tom",20y 310d,11 (8-1-2 77.27%),,←,
26,"Butler, Sam",30y 212d,154 (88-0-66 57.14%),16 (0.10),←,
15,"Cripps, Jamie",24y 112d,95 (55-1-39 58.42%),116 (1.22),79 (47-1-31 60.13%),100 (1.27)
27,"Darling, Jack",24y 61d,125 (77-1-47 62.00%),221 (1.77),←,
3,"Gaff, Andrew",24y 58d,129 (79-1-49 61.63%),49 (0.38),←,
33,"Hill, Josh",27y 207d,158 (98-2-58 62.66%),208 (1.32),92 (59-1-32 64.67%),133 (1.45)
25,"Hurn, Shannon",28y 344d,197 (112-1-84 57.11%),49 (0.25),←,
34,"Hutchings, Mark",25y 80d,53 (31-1-21 59.43%),28 (0.53),←,
17,"Kennedy, Josh",28y 354d,185 (87-2-96 47.57%),438 (2.37),163 (84-1-78 51.84%),427 (2.62)
2,"LeCras, Mark",29y 349d,174 (95-1-78 54.89%),372 (2.14),←,
29,"Lycett, Scott",23y 322d,46 (27-0-19 58.70%),35 (0.76),←,
7,"Masten, Chris",27y 103d,158 (83-1-74 52.85%),57 (0.36),←,
20,"McGovern, Jeremy",24y 120d,52 (35-0-17 67.31%),19 (0.37),←,
9,"Naitanui, Nic",26y 101d,145 (82-1-62 56.90%),96 (0.66),←,
11,"Priddis, Matt",31y 145d,216 (112-1-103 52.08%),67 (0.31),←,
31,"Schofield, Will",27y 202d,151 (84-1-66 55.96%),20 (0.13),←,
4,"Sheed, Dom",21y 125d,36 (23-1-12 65.28%),12 (0.33),←,
5,"Sheppard, Brad",25y 82d,104 (57-1-46 55.29%),16 (0.15),←,
13,"Shuey, Luke",26y 72d,131 (82-1-48 62.98%),110 (0.84),←,
32,"Tunbridge, Simon",23y 134d,10 (4-0-6 40.00%),5 (0.50),←,
12,"Wellingham, Sharrod",28y 37d,155 (106-3-46 69.35%),73 (0.47),63 (39-1-23 62.70%),18 (0.29)
6,"Yeo, Elliot",22y 317d,81 (46-1-34 57.41%),36 (0.44),54 (35-1-18 65.74%),35 (0.65)
Totals,Totals,26y 9d,2566 (1471-22-1073 57.33%),2043 (0.80),,
C,"Simpson, Adam",40y 179d,67 (43-1-23 64.93%),,←,
