Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
11,"Bennell, Harley",21y 311d,63 (17-0-46 26.98%),78 (1.24),←,
36,"Broughton, Greg",27y 314d,104 (45-0-59 43.27%),19 (0.18),36 (16-0-20 44.44%),4 (0.11)
12,"Day, Sam",21y 337d,61 (20-0-41 32.79%),42 (0.69),←,
15,"Gorringe, Daniel",22y 68d,19 (4-0-15 21.05%),5 (0.26),←,
33,"Hall, Aaron",23y 273d,46 (19-0-27 41.30%),44 (0.96),←,
5,"Harbrow, Jarrod",26y 22d,145 (64-1-80 44.48%),43 (0.30),75 (24-0-51 32.00%),22 (0.29)
28,"Kolodjashnij, Kade",19y,15 (7-0-8 46.67%),4 (0.27),←,
40,"Lemmens, Sean",19y 280d,15 (9-0-6 60.00%),1 (0.07),←,
37,"Lonergan, Jesse",19y 268d,10 (4-0-6 40.00%),1 (0.10),←,
19,"Lynch, Tom",21y 282d,57 (18-0-39 31.58%),73 (1.28),←,
4,"Martin, Jack",19y 192d,8 (4-0-4 50.00%),6 (0.75),←,
32,"Matera, Brandon",22y 151d,52 (17-0-35 32.69%),55 (1.06),←,
17,"May, Steven",22y 211d,53 (18-0-35 33.96%),15 (0.28),←,
18,"McKenzie, Trent",22y 128d,74 (23-0-51 31.08%),20 (0.27),←,
1,"OMeara, Jaeger",20y 167d,41 (18-0-23 43.90%),27 (0.66),←,
10,"Prestia, Dion",21y 301d,70 (20-0-50 28.57%),20 (0.29),←,
35,"Rischitelli, Michael",28y 213d,175 (67-3-105 39.14%),76 (0.43),64 (18-0-46 28.13%),29 (0.45)
6,"Sexton, Alex",20y 249d,21 (7-0-14 33.33%),9 (0.43),←,
26,"Shaw, Matt",22y 185d,70 (20-0-50 28.57%),26 (0.37),←,
25,"Stanley, Danny",26y 172d,77 (24-0-53 31.17%),38 (0.49),72 (23-0-49 31.94%),38 (0.53)
24,"Swallow, David",21y 263d,70 (21-0-49 30.00%),35 (0.50),←,
16,"Thompson, Rory",23y 150d,50 (17-0-33 34.00%),7 (0.14),←,
Totals,Totals,22y 206d,1296 (463-4-829 35.73%),644 (0.50),,
C,"McKenna, Guy",45y 90d,85 (24-0-61 28.24%),,←,
