Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
39,"Bailey, Max",25y 294d,24 (19-0-5 79.17%),3 (0.13),←,
14,"Birchall, Grant",24y 197d,146 (90-1-55 61.99%),16 (0.11),←,
22,"Breust, Luke",21y 275d,35 (28-0-7 80.00%),67 (1.91),←,
9,"Burgoyne, Shaun",29y 296d,215 (139-1-75 64.88%),200 (0.93),58 (42-1-15 73.28%),29 (0.50)
8,"Ellis, Xavier",24y 166d,79 (50-1-28 63.92%),24 (0.30),←,
6,"Gibson, Josh",28y 152d,119 (65-2-52 55.46%),2 (0.02),54 (36-1-17 67.59%),
27,"Gilham, Stephen",27y 345d,98 (62-1-35 63.78%),4 (0.04),97 (62-1-34 64.43%),4 (0.04)
18,"Guerra, Brent",30y 75d,233 (155-1-77 66.74%),105 (0.45),137 (86-1-50 63.14%),22 (0.16)
19,"Gunston, Jack",20y 301d,27 (15-0-12 55.56%),45 (1.67),13 (10-0-3 76.92%),25 (1.92)
20,"Hale, David",28y 82d,167 (84-2-81 50.90%),156 (0.93),38 (28-0-10 73.68%),37 (0.97)
15,"Hodge, Luke",28y 58d,200 (102-1-97 51.25%),141 (0.70),←,
3,"Lewis, Jordan",26y 110d,164 (91-1-72 55.79%),89 (0.54),←,
5,"Mitchell, Sam",29y 305d,216 (118-1-97 54.86%),53 (0.25),←,
28,"Puopolo, Paul",24y 254d,35 (28-0-7 80.00%),27 (0.77),←,
33,"Rioli, Cyril",23y 29d,102 (67-1-34 66.18%),135 (1.32),←,
25,"Schoenmakers, Ryan",21y 278d,54 (30-0-24 55.56%),3 (0.06),←,
12,"Sewell, Brad",28y 192d,163 (91-1-71 56.13%),25 (0.15),←,
16,"Smith, Isaac",23y 226d,32 (26-0-6 81.25%),31 (0.97),←,
24,"Stratton, Ben",23y 164d,46 (29-1-16 64.13%),1 (0.02),←,
4,"Suckling, Matt",24y 18d,48 (33-0-15 68.75%),21 (0.44),←,
37,"Whitecross, Brendan",22y 200d,68 (43-1-24 63.97%),35 (0.51),←,
11,"Young, Clinton",26y 178d,111 (67-1-43 60.81%),59 (0.53),←,
Totals,Totals,25y 240d,2382 (1432-17-933 60.12%),1242 (0.52),,
C,"Clarkson, Alastair",44y 107d,182 (102-1-79 56.32%),,←,
