Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 298d,49 (24-1-24 50.00%),4 (0.08),31 (17-1-13 56.45%),
7,"Burgoyne, Peter",24y 96d,94 (45-2-47 48.94%),97 (1.03),←,
9,"Carr, Josh",22y 6d,44 (26-1-17 60.23%),25 (0.57),←,
12,"Cockatoo-Collins, Che",27y 61d,127 (73-3-51 58.66%),185 (1.46),42 (26-0-16 61.90%),76 (1.81)
35,"Cornes, Chad",22y 174d,57 (30-1-26 53.51%),56 (0.98),←,
17,"Dew, Stuart",22y 260d,80 (39-2-39 50.00%),108 (1.35),←,
10,"Francou, Josh",27y 271d,112 (55-3-54 50.45%),55 (0.49),←,
31,"French, Barnaby",26y 161d,46 (20-1-25 44.57%),15 (0.33),←,
34,"Guerra, Brent",19y 341d,37 (24-0-13 64.86%),22 (0.59),←,
11,"Hardwick, Damien",29y 260d,158 (105-1-52 66.77%),13 (0.08),5 (4-0-1 80.00%),
38,"James, Roger",26y 196d,83 (43-2-38 53.01%),54 (0.65),←,
29,"Kingsley, Adam",26y 258d,99 (51-2-46 52.53%),23 (0.23),←,
5,"Lade, Brendon",25y 299d,73 (34-2-37 47.95%),50 (0.68),←,
33,"Mead, Darren",31y 37d,115 (57-3-55 50.87%),8 (0.07),←,
3,"Montgomery, Brett",28y 338d,112 (67-2-43 60.71%),77 (0.69),52 (27-1-24 52.88%),23 (0.44)
27,"Poulton, Jared",25y 14d,39 (19-1-19 50.00%),10 (0.26),←,
1,"Primus, Matthew",27y 113d,110 (45-2-63 41.82%),39 (0.35),90 (44-2-44 50.00%),34 (0.38)
6,"Schofield, Jarrad",27y 95d,132 (75-1-56 57.20%),94 (0.71),69 (36-1-32 52.90%),60 (0.87)
36,"Stevens, Nick",22y 122d,87 (44-2-41 51.72%),58 (0.67),←,
16,"Tredrea, Warren",23y 132d,88 (44-1-43 50.57%),169 (1.92),←,
2,"Wakelin, Darryl",27y 267d,144 (72-1-71 50.35%),9 (0.06),29 (19-0-10 65.52%),1 (0.03)
4,"Wanganeen, Gavin",28y 321d,218 (122-5-91 57.11%),143 (0.66),91 (49-2-40 54.95%),80 (0.88)
Totals,Totals,25y 337d,2104 (1114-39-951 52.95%),1314 (0.62),,
C,"Williams, Mark",43y 257d,74 (38-1-35 52.03%),,←,
