Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",34y 343d,248 (145-2-101 58.87%),1031 (4.16),242 (140-2-100 58.26%),1021 (4.22)
6,"Barnes, John",27y 99d,111 (64-2-45 58.56%),47 (0.42),99 (58-1-40 59.09%),35 (0.35)
9,"Breuer, Shayne",23y 364d,71 (46-1-24 65.49%),77 (1.08),←,
8,"Burns, Ronnie",23y 179d,21 (12-1-8 59.52%),31 (1.48),←,
2,"Colbert, Leigh",21y 93d,65 (43-1-21 66.92%),26 (0.40),←,
7,"Couch, Paul",32y 51d,254 (150-1-103 59.25%),200 (0.79),←,
19,"Hall, Derek",25y 284d,36 (22-1-13 62.50%),33 (0.92),34 (20-1-13 60.29%),30 (0.88)
14,"Handley, Steven",26y 47d,73 (45-0-28 61.64%),28 (0.38),←,
32,"Hocking, Garry",27y 336d,187 (109-2-76 58.82%),170 (0.91),←,
1,"King, Steven",17y 291d,13 (6-0-7 46.15%),3 (0.23),←,
21,"Mansfield, Michael",25y 31d,118 (71-1-46 60.59%),67 (0.57),←,
17,"McGrath, Tim",25y 337d,122 (78-1-43 64.34%),11 (0.09),115 (74-1-40 64.78%),11 (0.10)
28,"McKinnon, Martin",21y 65d,44 (21-1-22 48.86%),15 (0.34),19 (11-1-7 60.53%),8 (0.42)
31,"Mensch, David",24y 25d,68 (49-0-19 72.06%),78 (1.15),←,
15,"Riccardi, Peter",23y 266d,104 (67-1-36 64.90%),105 (1.01),←,
27,"Sanderson, Brenton",22y 194d,44 (25-1-18 57.95%),9 (0.20),34 (23-1-10 69.12%),4 (0.12)
12,"Sholl, Brad",23y 303d,49 (30-1-18 62.24%),9 (0.18),47 (30-1-16 64.89%),9 (0.19)
37,"Simpson, Sean",26y 145d,98 (60-1-37 61.73%),17 (0.17),91 (59-1-31 65.38%),16 (0.18)
20,"Steinfort, Carl",19y 160d,2 (0-0-2 0.00%),,←,
26,"Stoneham, Barry",28y 212d,173 (102-2-69 59.54%),160 (0.92),←,
10,"Tanner, Grant",26y 46d,55 (34-1-20 62.73%),27 (0.49),←,
Totals,Totals,25y 45d,1956 (1179-21-756 60.28%),2144 (1.10),,
C,"Ayres, Gary",35y 346d,48 (31-1-16 65.63%),,←,
