St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",15,4,12,27,,,,2.0,,,,,1.0,,,,,,,,,,
34,"Bailey, Doug",3,2,4,7,,,1.0,,,,,,,3.0,,,,,,,,,
14,"Bardsley, Kristian",11,4,5,16,,1.0,,2.0,,,,,1.0,2.0,,,,,,,,,
3,"Burke, Nathan",13,6,11,24,,,,3.0,,,,,,1.0,,,,,,,,,
1,"Devonport, Craig",12,5,6,18,,,,3.0,,,,,2.0,,,,,,,,,,
36,"Fode, Gordon",4,2,4,8,2,,,,,,,,,,,,,,,,,,
2,"Frawley, Danny",8,2,5,13,,,1.0,2.0,,,,,1.0,2.0,,,,,,,,,
6,"Grant, David",8,3,4,12,,,,3.0,,,,,2.0,4.0,,,,,,,,,
16,"Harvey, Anthony",1,1,1,2,,,,,,,,,,,,,,,,,,,
35,"Harvey, Robert",21,5,8,29,1,,,3.0,,,,,2.0,,,,,,,,,,
17,"Keogh, Rod",6,3,4,10,,,,3.0,,,,,,1.0,,,,,,,,,
28,"OBrien, Craig",7,3,3,10,4,,,1.0,,,,,1.0,,,,,,,,,,
29,"Peckett, Justin",8,5,7,15,,,,2.0,,,,,,,,,,,,,,,
41,"Pekin, Tim",11,6,7,18,2,,,2.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",4,2,2,6,,,,7.0,,,,,,1.0,,,,,,,,,
5,"Shaw, Damen",21,4,4,25,,2.0,,2.0,,,,,1.0,2.0,1.0,,,,,,,,
15,"Strooper, David",10,7,6,16,,3.0,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
30,"Thornborrow, Wayne",1,1,3,4,,,9.0,2.0,,,,,1.0,1.0,,,,,,,,,
9,"Vidovic, Lazar",3,3,5,8,,,15.0,,,,,,3.0,1.0,,,,,,,,,
33,"Wakelin, Shane",3,2,1,4,1,,1.0,1.0,,,,,,,,,,,,,,,
7,"Winmar, Nicky",17,5,13,30,1,2.0,,4.0,,,,,4.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,187,75,115,302,11,9.0,28.0,45.0,,,,,21.0,22.0,1.0,,,,,,,,
Opposition,Opposition,178,69,94,272,8,14.0,13.0,19.0,,,,,22.0,21.0,5.0,,,,,,,,
