Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
4,"Bishop, Matthew",24y 307d,24 (8-1-15 35.42%),4 (0.17),6 (1-1-4 25.00%),
7,"Burgoyne, Peter",22y 105d,55 (21-2-32 40.00%),43 (0.78),←,
25,"Carr, Josh",20y 14d,3 (0-1-2 16.67%),1 (0.33),←,
35,"Cornes, Chad",20y 183d,16 (4-1-11 28.13%),15 (0.94),←,
17,"Dew, Stuart",20y 269d,44 (17-2-25 40.91%),42 (0.95),←,
8,"Francis, Fabian",26y 202d,73 (29-2-42 41.10%),32 (0.44),50 (22-2-26 46.00%),15 (0.30)
10,"Francou, Josh",25y 280d,72 (30-3-39 43.75%),42 (0.58),←,
31,"French, Barnaby",24y 170d,32 (13-1-18 42.19%),14 (0.44),←,
18,"Harwood, Mark",22y 35d,26 (10-2-14 42.31%),19 (0.73),←,
38,"James, Roger",24y 205d,41 (17-2-22 43.90%),21 (0.51),←,
29,"Kingsley, Adam",24y 267d,67 (29-2-36 44.78%),19 (0.28),←,
9,"Lyle, Brayden",27y 68d,96 (44-3-49 47.40%),16 (0.17),70 (30-3-37 45.00%),11 (0.16)
33,"Mead, Darren",29y 45d,75 (32-3-40 44.67%),5 (0.07),←,
3,"Montgomery, Brett",26y 347d,70 (41-2-27 60.00%),60 (0.86),10 (1-1-8 15.00%),6 (0.60)
13,"Morton, Danny",26y 317d,50 (11-2-37 24.00%),34 (0.68),20 (7-2-11 40.00%),17 (0.85)
26,"Murray, Derek",20y 49d,7 (1-1-5 21.43%),3 (0.43),←,
14,"Paxman, Stephen",29y 161d,174 (52-2-120 30.46%),25 (0.14),72 (30-2-40 43.06%),7 (0.10)
27,"Poulton, Jared",23y 22d,14 (3-1-10 25.00%),4 (0.29),←,
6,"Schofield, Jarrad",25y 104d,92 (50-1-41 54.89%),64 (0.70),29 (11-1-17 39.66%),30 (1.03)
36,"Stevens, Nick",20y 131d,48 (19-2-27 41.67%),27 (0.56),←,
16,"Tredrea, Warren",21y 141d,48 (19-1-28 40.63%),89 (1.85),←,
15,"Wilson, Michael",23y 174d,75 (32-3-40 44.67%),27 (0.36),←,
Totals,Totals,24y 31d,1202 (482-40-680 40.10%),606 (0.50),,
C,"Williams, Mark",41y 266d,33 (13-1-19 40.91%),,←,
