Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",26y 22d,178 (115-2-61 65.17%),237 (1.33),←,
3,"Bartel, Jimmy",26y 183d,168 (114-2-52 68.45%),102 (0.61),←,
24,"Blake, Mark",24y 269d,90 (72-0-18 80.00%),12 (0.13),←,
17,"Byrnes, Shannon",26y 59d,87 (66-0-21 75.86%),78 (0.90),←,
35,"Chapman, Paul",28y 212d,186 (116-2-68 62.90%),255 (1.37),←,
44,"Enright, Corey",28y 264d,186 (117-2-67 63.44%),50 (0.27),←,
34,"Hogan, Simon",21y 293d,16 (12-0-4 75.00%),10 (0.63),←,
8,"Hunt, Josh",28y 83d,133 (87-1-45 65.79%),16 (0.12),←,
38,"Hunt, Taylor",19y 212d,1 (1-0-0 100.00%),1 (1.00),←,
20,"Johnson, Steve",26y 336d,141 (99-2-40 70.92%),281 (1.99),←,
9,"Kelly, James",26y 158d,157 (102-1-54 65.29%),67 (0.43),←,
13,"Lonergan, Tom",26y 19d,43 (33-1-9 77.91%),44 (1.02),←,
4,"Mackie, Andrew",25y 302d,117 (91-0-26 77.78%),61 (0.52),←,
39,"Milburn, Darren",33y 51d,265 (158-1-106 59.81%),91 (0.34),←,
21,"Mooney, Cameron",30y 252d,202 (135-1-66 67.08%),273 (1.35),191 (125-1-65 65.71%),271 (1.42)
31,"Podsiadly, James",28y 268d,8 (6-0-2 75.00%),24 (3.00),←,
14,"Selwood, Joel",22y 10d,81 (71-0-10 87.65%),29 (0.36),←,
16,"Simpson, Dawson",21y 108d,2 (1-0-1 50.00%),,←,
27,"Stokes, Mathew",25y 195d,75 (62-0-13 82.67%),115 (1.53),←,
7,"Taylor, Harry",23y 358d,54 (47-0-7 87.04%),8 (0.15),←,
5,"Varcoe, Travis",22y 56d,62 (56-0-6 90.32%),58 (0.94),←,
40,"Wojcinski, David",29y 260d,164 (106-2-56 65.24%),51 (0.31),←,
Totals,Totals,26y 14d,2416 (1667-17-732 69.00%),1863 (0.77),,
C,"Thompson, Mark",46y 198d,246 (152-3-91 62.40%),,←,
