Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",15,3,9,24,,1.0,,7.0,,,,,,1.0,,,,,,,,,
25,"Bews, Andrew",6,2,10,16,,,,,,,,,1.0,1.0,,,,,,,,,
30,"Bourke, Damian",5,5,3,8,,,15.0,1.0,,,,,,1.0,,,,,,,,,
1,"Champion, Richard",16,4,3,19,,,,4.0,,,,,6.0,4.0,,,,,,,,,
12,"Clarke, Troy",5,,2,7,,2.0,,,,,,,,1.0,,,,,,,,,
6,"Fletcher, Adrian",6,,19,25,,,,4.0,,,,,2.0,1.0,,,,,,,,,
29,"Francis, Fabian",4,1,2,6,,1.0,,1.0,,,,,1.0,,,,,,,,,,
4,"Gastev, John",3,1,3,6,1,,,1.0,,,,,,,,,,,,,,,
14,"Hamilton, Shane",19,1,4,23,1,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
41,"Kennedy, Matthew",11,4,7,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Lambert, Craig",8,,20,28,,1.0,,3.0,,,,,3.0,1.0,1.0,,,,,,,,
17,"Leslie, Martin",8,3,7,15,,,,1.0,,,,,2.0,,,,,,,,,,
11,"Lynch, Alastair",14,8,5,19,5,1.0,,3.0,,,,,1.0,2.0,,,,,,,,,
2,"McAdam, Gilbert",6,2,6,12,3,1.0,,1.0,,,,,,3.0,,,,,,,,,
7,"McIvor, Scott",8,2,7,15,,,,,,,,,,2.0,,,,,,,,,
19,"McLean, Michael",11,3,5,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
24,"Merrett, Roger",3,,5,8,,,3.0,1.0,,,,,,2.0,,,,,,,,,
8,"Peos, Paul",1,1,,1,,1.0,,1.0,,,,,,,,,,,,,,,
22,"Scott, Chris",12,5,8,20,1,,,,,,,,1.0,1.0,,,,,,,,,
9,"Starcevich, Craig",2,,1,3,,,2.0,,,,,,,2.0,,,,,,,,,
3,"Voss, Michael",11,3,13,24,1,,,4.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,48,139,313,12,12.0,20.0,37.0,,,,,20.0,27.0,1.0,,,,,,,,
Opposition,Opposition,167,48,77,244,15,8.0,16.0,38.0,,,,,27.0,20.0,5.0,,,,,,,,
