Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 79d,113 (31-1-81 27.88%),121 (1.07),←,
9,"Cripps, Patrick",24y 76d,92 (19-1-72 21.20%),40 (0.43),←,
28,"Cuningham, David",22y 64d,22 (3-0-19 13.64%),12 (0.55),←,
30,"Curnow, Charlie",22y 119d,55 (8-0-47 14.55%),67 (1.22),←,
35,"Curnow, Ed",29y 207d,154 (54-2-98 35.71%),35 (0.23),←,
2,"Dow, Paddy",19y 229d,31 (3-0-28 9.68%),10 (0.32),←,
32,"Fasolo, Alex",26y 359d,104 (56-1-47 54.33%),135 (1.30),3 (0-0-3 0.00%),2 (0.67)
25,"Fisher, Zac",20y 352d,45 (6-0-39 13.33%),17 (0.38),←,
40,"Gibbons, Michael",24y 18d,11 (1-0-10 9.09%),5 (0.45),←,
7,"Kennedy, Matthew",22y 57d,33 (12-2-19 39.39%),10 (0.30),14 (1-0-13 7.14%),3 (0.21)
8,"Kreuzer, Matthew",30y 20d,179 (73-0-106 40.78%),92 (0.51),←,
16,"Lang, Darcy",23y 193d,56 (28-1-27 50.89%),37 (0.66),12 (2-0-10 16.67%),6 (0.50)
22,"Marchbank, Caleb",22y 177d,44 (9-0-35 20.45%),,37 (7-0-30 18.92%),
10,"McKay, Harry",21y 160d,26 (3-0-23 11.54%),42 (1.62),←,
24,"Newman, Nic",26y 138d,40 (21-0-19 52.50%),10 (0.25),9 (1-0-8 11.11%),2 (0.22)
5,"Petrevski-Seton, Sam",21y 103d,53 (8-0-45 15.09%),18 (0.34),←,
20,"Plowman, Lachie",24y 264d,83 (19-0-64 22.89%),1 (0.01),63 (15-0-48 23.81%),
43,"Setterfield, Will",21y 117d,9 (1-0-8 11.11%),1 (0.11),7 (0-0-7 0.00%),1 (0.14)
1,"Silvagni, Jack",21y 167d,50 (7-0-43 14.00%),38 (0.76),←,
13,"Stocker, Liam",19y 130d,5 (0-0-5 0.00%),,←,
18,"Walsh, Sam",18y 335d,11 (1-0-10 9.09%),3 (0.27),←,
23,"Weitering, Jacob",21y 191d,67 (13-0-54 19.40%),10 (0.15),←,
Totals,Totals,23y 128d,1283 (376-8-899 29.31%),704 (0.55),,
C,"Bolton, Brendon",40y 45d,82 (21-0-61 25.61%),,77 (16-0-61 20.78%),
