St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
20,"Armitage, David",24y 36d,66 (34-1-31 52.27%),42 (0.64),←,
26,"Dal Santo, Nick",28y 151d,232 (136-5-91 59.70%),130 (0.56),←,
24,"Dempster, Sean",28y 184d,135 (80-3-52 60.37%),17 (0.13),81 (45-3-33 57.41%),9 (0.11)
38,"Dunell, Sam",22y 152d,2 (1-0-1 50.00%),1 (0.50),←,
25,"Fisher, Sam",30y 12d,178 (110-4-64 62.92%),21 (0.12),←,
14,"Geary, Jarryn",24y 29d,66 (45-0-21 68.18%),12 (0.18),←,
19,"Gilbert, Sam",25y 338d,126 (78-4-44 63.49%),25 (0.20),←,
18,"Goddard, Brendon",27y 63d,199 (122-3-74 62.06%),98 (0.49),←,
1,"Gram, Jason",28y 86d,151 (90-4-57 60.93%),69 (0.46),149 (89-4-56 61.07%),69 (0.46)
33,"Gwilt, James",25y 346d,90 (56-3-31 63.89%),19 (0.21),←,
7,"Hayes, Lenny",32y 190d,257 (130-6-121 51.75%),86 (0.33),←,
4,"Jones, Clinton",28y 171d,112 (74-4-34 67.86%),29 (0.26),←,
23,"Koschitzke, Justin",29y 306d,191 (107-3-81 56.81%),238 (1.25),←,
5,"McEvoy, Ben",23y 11d,63 (42-2-19 68.25%),18 (0.29),←,
44,"Milne, Stephen",32y 136d,252 (137-5-110 55.36%),530 (2.10),←,
11,"Montagna, Leigh",28y 263d,185 (114-4-67 62.70%),110 (0.59),←,
12,"Riewoldt, Nick",29y 279d,235 (129-5-101 55.96%),513 (2.18),←,
21,"Saad, Ahmed",22y 287d,10 (5-0-5 50.00%),18 (1.80),←,
13,"Schneider, Adam",28y 71d,193 (123-3-67 64.51%),235 (1.22),95 (63-2-30 67.37%),136 (1.43)
31,"Simpkin, Tom",21y 350d,15 (9-0-6 60.00%),,←,
2,"Siposs, Arryn",19y 240d,14 (7-0-7 50.00%),13 (0.93),←,
3,"Steven, Jack",22y 116d,45 (24-1-20 54.44%),37 (0.82),←,
Totals,Totals,26y 207d,2817 (1653-60-1104 58.68%),2261 (0.80),,
C,"Watters, Scott",43y 179d,16 (8-0-8 50.00%),,←,
