Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 201d,88 (21-0-67 23.86%),9 (0.10),←,
43,"Answerth, Noah",19y 328d,9 (6-0-3 66.67%),1 (0.11),←,
33,"Bailey, Zac",19y 280d,17 (6-0-11 35.29%),7 (0.41),←,
7,"Berry, Jarrod",21y 145d,47 (15-0-32 31.91%),24 (0.51),←,
23,"Cameron, Charlie",24y 360d,98 (57-1-40 58.67%),131 (1.34),25 (10-0-15 40.00%),44 (1.76)
3,"Christensen, Allen",28y 42d,124 (61-0-63 49.19%),102 (0.82),59 (12-0-47 20.34%),46 (0.78)
27,"Gardiner, Darcy",23y 281d,96 (29-0-67 30.21%),4 (0.04),←,
30,"Hipwood, Eric",21y 290d,66 (21-0-45 31.82%),103 (1.56),←,
2,"Hodge, Luke",35y 15d,337 (192-2-143 57.27%),194 (0.58),32 (12-0-20 37.50%),1 (0.03)
35,"Lester, Ryan",26y 308d,124 (39-0-85 31.45%),45 (0.36),←,
17,"Lyons, Jarryd",26y 343d,106 (53-0-53 50.00%),55 (0.52),14 (9-0-5 64.29%),6 (0.43)
12,"Martin, Stefan",32y 225d,172 (46-1-125 27.03%),44 (0.26),115 (32-0-83 27.83%),21 (0.18)
11,"McCarthy, Lincoln",25y 251d,43 (32-0-11 74.42%),39 (0.91),14 (9-0-5 64.29%),14 (1.00)
6,"McCluggage, Hugh",21y 119d,54 (18-0-36 33.33%),33 (0.61),←,
46,"McInerney, Oscar",24y 355d,28 (12-0-16 42.86%),19 (0.68),←,
25,"McStay, Daniel",24y 6d,93 (27-0-66 29.03%),69 (0.74),←,
9,"Neale, Lachie",26y 37d,149 (74-0-75 49.66%),72 (0.48),14 (9-0-5 64.29%),5 (0.36)
16,"Rayner, Cam",19y 252d,36 (14-0-22 38.89%),33 (0.92),←,
10,"Rich, Daniel",29y 23d,197 (66-1-130 33.76%),105 (0.53),←,
5,"Robinson, Mitch",30y 23d,182 (73-1-108 40.38%),103 (0.57),82 (22-0-60 26.83%),45 (0.55)
37,"Starcevich, Brandon",19y 341d,5 (2-0-3 40.00%),1 (0.20),←,
15,"Zorko, Dayne",30y 141d,158 (51-0-107 32.28%),173 (1.09),←,
Totals,Totals,25y 82d,2229 (915-6-1308 41.05%),1366 (0.61),,
C,"Fagan, Chris",58y 7d,58 (19-0-39 32.76%),,←,
